Serial Number,WE02710ED
Sample ID,00261
Start Time,2023-09-13 15:28:58 UTC
Duration,0:10:54
Total Volume (l),3.17
Distance (m),99
Peak Pressure (psi),12.6
Avg Flow (l/min),0.3
Avg Rate (mL/m),41.7
Avg Speed (m/s),0.2


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
140,1.01,11.95,0.30,30.64,0.17,45.192109,-66.319825,3.9,2.4,
142,1.02,11.85,0.28,26.88,0.18,45.192115,-66.319821,3.8,2.4,
144,1.03,12.03,0.34,29.88,0.20,45.192119,-66.319817,3.9,2.4,
146,1.04,12.05,0.35,26.94,0.23,45.192126,-66.319814,3.9,2.4,
148,1.05,12.07,0.33,23.55,0.25,45.192134,-66.319812,3.7,2.9,
150,1.06,12.05,0.27,17.41,0.27,45.192137,-66.319811,4.6,2.9,
152,1.07,11.84,0.28,16.40,0.30,45.192144,-66.319813,5.4,2.9,
154,1.08,12.02,0.36,19.36,0.33,45.192152,-66.319816,6.4,2.9,
156,1.10,12.13,0.33,15.78,0.36,45.192163,-66.319820,7.0,2.9,
158,1.10,12.09,0.31,13.62,0.39,45.192172,-66.319825,7.2,2.4,
160,1.11,11.91,0.27,11.29,0.40,45.192178,-66.319831,7.3,2.4,
162,1.12,11.93,0.31,12.64,0.41,45.192183,-66.319837,7.3,2.4,
164,1.14,12.05,0.34,13.75,0.41,45.192188,-66.319842,7.5,2.4,
166,1.15,12.08,0.32,13.10,0.41,45.192192,-66.319848,7.7,2.4,
168,1.16,11.95,0.29,11.89,0.40,45.192195,-66.319855,7.9,2.5,
170,1.17,11.92,0.31,12.95,0.39,45.192198,-66.319861,8.1,2.5,
172,1.18,12.05,0.29,12.62,0.38,45.192200,-66.319868,8.2,2.5,
174,1.19,12.05,0.31,13.95,0.36,45.192203,-66.319876,8.4,2.5,
176,1.20,11.96,0.29,13.97,0.34,45.192205,-66.319885,8.7,2.5,
178,1.20,12.01,0.29,14.90,0.31,45.192209,-66.319894,8.9,2.6,
180,1.22,12.08,0.31,16.84,0.30,45.192211,-66.319899,8.9,2.6,
182,1.22,11.68,0.22,12.46,0.29,45.192213,-66.319906,9.2,2.6,
184,1.23,12.49,0.22,12.97,0.29,45.192213,-66.319915,9.7,2.6,
186,1.23,12.60,0.17,9.99,0.28,45.192216,-66.319921,9.7,2.6,l
188,1.23,11.11,0.06,3.66,0.26,45.192218,-66.319925,9.5,2.4,lm
190,1.25,12.29,0.26,16.93,0.25,45.192218,-66.319928,9.1,2.4,
192,1.26,12.46,0.31,20.97,0.24,45.192215,-66.319930,8.9,2.4,
194,1.26,11.63,0.13,9.14,0.23,45.192216,-66.319935,8.8,2.4,l
196,1.26,11.86,0.15,11.06,0.22,45.192216,-66.319940,8.6,2.4,l
198,1.28,12.33,0.38,29.15,0.21,45.192216,-66.319946,8.4,2.8,
200,1.29,11.98,0.34,26.47,0.22,45.192217,-66.319953,8.3,2.8,
202,1.30,11.61,0.22,16.24,0.23,45.192218,-66.319961,7.9,2.8,
204,1.31,12.23,0.36,25.83,0.22,45.192218,-66.319968,8.0,2.8,
206,1.32,12.15,0.35,26.57,0.22,45.192217,-66.319971,8.0,2.8,
208,1.33,11.71,0.25,19.17,0.22,45.192211,-66.319973,7.7,2.9,
210,1.34,12.06,0.32,24.82,0.21,45.192209,-66.319973,7.4,2.9,
212,1.36,12.16,0.37,29.41,0.21,45.192206,-66.319973,7.9,2.9,
214,1.36,11.87,0.24,19.77,0.20,45.192203,-66.319972,8.6,2.9,
216,1.37,11.94,0.26,22.27,0.19,45.192199,-66.319973,8.8,2.9,
218,1.38,12.11,0.36,32.31,0.18,45.192196,-66.319974,9.0,2.4,
220,1.39,12.00,0.33,31.48,0.16,45.192194,-66.319973,9.1,2.4,
222,1.40,11.89,0.29,32.61,0.14,45.192193,-66.319970,9.0,2.4,
224,1.41,12.04,0.34,41.96,0.13,45.192193,-66.319965,9.1,2.4,
226,1.43,12.04,0.34,45.17,0.12,45.192192,-66.319961,9.2,2.4,
228,1.44,11.95,0.33,45.61,0.12,45.192193,-66.319957,9.5,2.8,
230,1.45,11.93,0.32,43.93,0.12,45.192192,-66.319954,9.7,2.8,
232,1.46,12.00,0.32,43.18,0.12,45.192190,-66.319952,9.7,2.8,
234,1.47,12.05,0.33,43.43,0.13,45.192187,-66.319951,10.0,2.8,
236,1.48,11.92,0.32,40.42,0.13,45.192185,-66.319949,10.1,2.8,
238,1.49,12.00,0.33,39.68,0.14,45.192182,-66.319947,10.0,2.5,
240,1.50,12.01,0.33,37.75,0.15,45.192179,-66.319946,9.9,2.5,
242,1.51,12.00,0.31,34.51,0.15,45.192177,-66.319943,9.8,2.5,
244,1.52,12.00,0.31,35.03,0.15,45.192175,-66.319941,9.7,2.5,
246,1.53,12.03,0.32,36.52,0.14,45.192174,-66.319939,9.6,2.5,
248,1.54,12.02,0.33,38.69,0.14,45.192172,-66.319937,9.4,2.8,
250,1.56,12.01,0.33,39.40,0.14,45.192171,-66.319935,9.3,2.8,
252,1.57,11.98,0.32,38.59,0.14,45.192171,-66.319933,9.2,2.8,
254,1.58,12.00,0.32,39.10,0.14,45.192171,-66.319931,9.1,2.8,
256,1.59,12.03,0.32,39.22,0.13,45.192169,-66.319930,8.9,2.8,
258,1.60,12.02,0.31,38.98,0.13,45.192167,-66.319929,8.9,2.6,
260,1.61,11.97,0.30,39.78,0.12,45.192166,-66.319929,8.9,2.6,
262,1.62,11.97,0.31,41.80,0.12,45.192165,-66.319928,9.0,2.6,
264,1.63,12.01,0.31,40.91,0.13,45.192163,-66.319927,8.9,2.6,
266,1.64,12.02,0.30,38.51,0.13,45.192161,-66.319927,8.9,2.6,
268,1.65,11.99,0.30,37.81,0.13,45.192158,-66.319927,8.8,2.2,
270,1.66,11.96,0.29,36.95,0.13,45.192156,-66.319926,8.7,2.2,
272,1.67,12.01,0.30,39.64,0.12,45.192155,-66.319925,8.6,2.2,
274,1.68,12.00,0.29,39.96,0.12,45.192154,-66.319923,8.5,2.2,
276,1.69,12.01,0.27,38.18,0.11,45.192153,-66.319923,8.2,2.2,
278,1.70,11.97,0.27,40.47,0.11,45.192151,-66.319923,7.9,2.8,
280,1.71,12.01,0.28,42.87,0.11,45.192149,-66.319923,7.8,2.8,
282,1.71,11.99,0.29,44.49,0.11,45.192147,-66.319922,7.5,2.8,
284,1.72,12.00,0.29,47.25,0.10,45.192145,-66.319921,7.5,2.8,
286,1.73,11.99,0.26,44.67,0.10,45.192142,-66.319921,7.5,2.8,
288,1.74,12.05,0.26,45.23,0.10,45.192139,-66.319920,7.4,2.8,
290,1.75,12.01,0.27,44.53,0.10,45.192137,-66.319920,7.4,2.8,
292,1.76,11.95,0.27,41.53,0.11,45.192134,-66.319921,7.3,2.8,
294,1.77,12.01,0.28,40.72,0.12,45.192132,-66.319921,7.3,2.8,
296,1.78,12.00,0.28,40.02,0.12,45.192130,-66.319921,7.1,2.8,
298,1.79,12.00,0.26,33.54,0.13,45.192127,-66.319923,6.6,2.8,
300,1.79,12.00,0.25,31.26,0.13,45.192125,-66.319924,6.4,2.8,
302,1.80,12.02,0.27,32.93,0.14,45.192123,-66.319924,6.2,2.8,
304,1.81,12.01,0.27,32.59,0.14,45.192123,-66.319925,5.7,2.8,
306,1.82,11.98,0.28,33.54,0.14,45.192123,-66.319926,5.1,2.8,
308,1.83,12.02,0.29,34.99,0.13,45.192125,-66.319926,4.5,3.0,
310,1.84,12.06,0.28,36.33,0.12,45.192125,-66.319927,4.6,3.0,
312,1.85,11.95,0.27,37.93,0.12,45.192126,-66.319926,4.6,3.0,
314,1.86,11.93,0.26,38.20,0.11,45.192126,-66.319924,4.8,3.0,
316,1.87,12.05,0.29,45.38,0.11,45.192128,-66.319921,4.8,3.0,
318,1.88,12.05,0.30,51.79,0.09,45.192128,-66.319921,5.1,2.8,
320,1.89,11.92,0.28,51.97,0.09,45.192127,-66.319921,5.1,2.8,
322,1.90,11.95,0.26,54.34,0.08,45.192128,-66.319919,4.8,2.8,
324,1.91,12.05,0.27,54.51,0.09,45.192130,-66.319916,4.7,2.8,
326,1.91,12.06,0.28,52.61,0.09,45.192133,-66.319912,4.5,2.8,
328,1.92,11.95,0.26,43.49,0.11,45.192135,-66.319908,4.3,2.9,
330,1.93,12.00,0.26,37.23,0.12,45.192137,-66.319905,4.1,2.9,
332,1.94,12.10,0.27,35.13,0.13,45.192138,-66.319902,4.0,2.9,
334,1.95,11.99,0.26,31.69,0.14,45.192139,-66.319898,3.8,2.9,
336,1.96,11.95,0.26,29.48,0.15,45.192139,-66.319895,3.8,2.9,
338,1.97,12.00,0.27,29.56,0.16,45.192140,-66.319892,3.9,3.2,
340,1.98,12.05,0.29,30.48,0.16,45.192141,-66.319890,3.8,3.2,
342,1.99,12.02,0.27,27.30,0.17,45.192141,-66.319887,3.8,3.2,
344,1.99,11.96,0.26,26.68,0.16,45.192142,-66.319884,4.2,3.2,
346,2.00,12.06,0.27,28.54,0.15,45.192143,-66.319881,4.4,3.2,
348,2.01,11.97,0.27,30.40,0.14,45.192142,-66.319878,4.6,2.3,
350,2.02,11.96,0.25,30.05,0.14,45.192142,-66.319874,4.9,2.3,
352,2.03,12.01,0.27,33.72,0.13,45.192142,-66.319873,5.1,2.3,
354,2.04,12.01,0.27,35.09,0.13,45.192141,-66.319872,5.6,2.3,
356,2.05,11.95,0.27,36.45,0.12,45.192141,-66.319871,6.1,2.3,
358,2.06,12.00,0.26,36.28,0.12,45.192140,-66.319868,6.6,2.1,
360,2.07,12.01,0.27,37.97,0.12,45.192139,-66.319866,6.8,2.1,
362,2.07,11.96,0.25,35.84,0.12,45.192136,-66.319862,6.8,2.1,
364,2.08,11.98,0.28,40.85,0.11,45.192134,-66.319859,6.7,2.1,
366,2.09,11.99,0.29,44.06,0.11,45.192133,-66.319858,6.8,2.1,
368,2.10,11.98,0.28,44.19,0.10,45.192132,-66.319856,6.9,2.3,
370,2.11,11.98,0.28,45.75,0.10,45.192131,-66.319854,6.9,2.3,
372,2.12,11.96,0.26,43.77,0.10,45.192130,-66.319853,7.0,2.3,
374,2.13,12.02,0.27,46.27,0.10,45.192130,-66.319851,7.0,2.3,
376,2.14,12.00,0.27,47.34,0.10,45.192129,-66.319850,7.1,2.3,
378,2.15,12.01,0.26,45.38,0.09,45.192126,-66.319844,7.0,2.8,
380,2.16,11.99,0.27,48.28,0.09,45.192125,-66.319841,6.8,2.8,
382,2.16,12.02,0.27,49.10,0.09,45.192124,-66.319840,6.7,2.8,
384,2.17,12.02,0.27,49.94,0.09,45.192122,-66.319839,6.4,2.8,
386,2.18,11.97,0.27,50.42,0.09,45.192120,-66.319838,6.2,2.8,
388,2.19,12.00,0.27,50.82,0.09,45.192119,-66.319835,6.0,2.8,
390,2.20,12.00,0.27,50.76,0.09,45.192119,-66.319833,5.6,2.8,
392,2.21,12.01,0.27,51.87,0.09,45.192122,-66.319830,5.2,2.8,
394,2.22,11.97,0.26,49.05,0.09,45.192125,-66.319828,4.8,2.8,
396,2.23,11.98,0.27,51.49,0.09,45.192125,-66.319827,4.5,2.8,
398,2.24,12.04,0.27,53.19,0.08,45.192126,-66.319826,4.3,3.3,
400,2.25,12.00,0.26,52.68,0.08,45.192126,-66.319825,4.2,3.3,
402,2.25,11.97,0.26,55.38,0.08,45.192127,-66.319823,4.2,3.3,
404,2.26,12.02,0.26,58.56,0.07,45.192127,-66.319822,4.2,3.3,
406,2.27,11.99,0.27,61.77,0.07,45.192126,-66.319822,4.5,3.3,
408,2.28,12.00,0.28,68.73,0.06,45.192125,-66.319821,4.5,3.5,
410,2.29,12.00,0.27,72.00,0.06,45.192123,-66.319822,4.7,3.5,
412,2.30,12.04,0.29,81.71,0.06,45.192119,-66.319824,5.3,3.5,
414,2.31,12.00,0.29,93.40,0.05,45.192116,-66.319825,5.7,3.5,
416,2.32,12.00,0.27,79.79,0.05,45.192105,-66.319829,6.8,3.5,
418,2.33,12.00,0.24,75.19,0.06,45.192103,-66.319829,7.0,2.9,
420,2.33,12.03,0.25,69.56,0.06,45.192101,-66.319830,7.1,2.9,
422,2.34,12.01,0.21,55.82,0.06,45.192094,-66.319829,6.8,2.9,
424,2.35,12.01,0.29,71.55,0.07,45.192093,-66.319831,6.6,2.9,
426,2.36,12.02,0.26,66.56,0.07,45.192092,-66.319833,6.5,2.9,
428,2.37,12.00,0.26,65.36,0.07,45.192099,-66.319831,6.8,3.6,
430,2.38,12.02,0.31,79.79,0.06,45.192104,-66.319830,7.1,3.6,
432,2.39,11.99,0.25,64.05,0.06,45.192109,-66.319827,7.5,3.6,
434,2.40,11.99,0.27,69.23,0.06,45.192112,-66.319826,7.4,3.6,
436,2.41,12.01,0.30,86.36,0.06,45.192113,-66.319825,7.2,3.6,
438,2.42,12.00,0.28,77.65,0.06,45.192115,-66.319825,7.0,2.8,
440,2.43,11.99,0.28,84.46,0.06,45.192116,-66.319826,6.9,2.8,
442,2.43,12.04,0.26,75.36,0.06,45.192116,-66.319827,6.7,2.8,
444,2.44,12.00,0.25,72.72,0.06,45.192114,-66.319827,6.5,2.8,
446,2.45,12.01,0.27,73.17,0.06,45.192112,-66.319828,6.2,2.8,
448,2.46,11.99,0.26,64.97,0.07,45.192110,-66.319829,6.0,3.0,
450,2.47,11.98,0.27,61.39,0.08,45.192108,-66.319829,5.9,3.0,
452,2.48,11.99,0.27,57.66,0.08,45.192110,-66.319830,5.8,3.0,
454,2.49,12.01,0.28,56.53,0.09,45.192112,-66.319830,5.7,3.0,
456,2.50,12.00,0.27,51.87,0.09,45.192111,-66.319831,5.6,3.0,
458,2.50,11.99,0.26,48.88,0.09,45.192111,-66.319831,5.6,3.7,
460,2.51,12.02,0.26,48.72,0.09,45.192112,-66.319830,5.8,3.7,
462,2.52,11.98,0.27,47.77,0.10,45.192117,-66.319827,5.9,3.7,
464,2.53,11.99,0.27,42.63,0.11,45.192124,-66.319824,6.0,3.7,
466,2.54,12.01,0.26,34.89,0.13,45.192128,-66.319822,6.3,3.7,
468,2.55,12.05,0.28,32.31,0.15,45.192132,-66.319821,6.3,3.1,
470,2.56,11.94,0.25,25.32,0.17,45.192134,-66.319820,6.2,3.1,
472,2.57,12.00,0.28,25.98,0.19,45.192137,-66.319818,6.4,3.1,
474,2.58,12.00,0.29,24.52,0.20,45.192141,-66.319818,6.5,3.1,
476,2.59,12.02,0.26,20.62,0.22,45.192145,-66.319819,6.6,3.1,
478,2.60,11.99,0.27,20.07,0.23,45.192149,-66.319820,6.8,2.9,
480,2.60,11.97,0.26,18.35,0.24,45.192152,-66.319820,6.7,2.9,
482,2.61,12.03,0.26,18.03,0.24,45.192154,-66.319821,6.7,2.9,
484,2.62,12.04,0.25,17.65,0.23,45.192157,-66.319823,6.8,2.9,
486,2.63,11.96,0.23,17.22,0.22,45.192157,-66.319825,7.1,2.9,
488,2.64,11.98,0.25,20.11,0.20,45.192158,-66.319826,7.3,3.0,
490,2.65,12.05,0.26,22.90,0.18,45.192160,-66.319826,7.2,3.0,
492,2.65,11.98,0.26,24.76,0.17,45.192161,-66.319826,7.2,3.0,
494,2.66,11.94,0.28,29.15,0.15,45.192164,-66.319826,7.1,3.0,
496,2.67,12.04,0.28,32.20,0.14,45.192165,-66.319826,6.9,3.0,
498,2.68,12.06,0.30,38.37,0.12,45.192166,-66.319827,6.7,3.2,
500,2.69,11.95,0.28,37.66,0.12,45.192168,-66.319825,6.7,3.2,
502,2.70,11.99,0.28,39.89,0.11,45.192165,-66.319820,6.6,3.2,
504,2.71,11.94,0.30,47.60,0.10,45.192162,-66.319822,6.9,3.2,
506,2.72,11.96,0.31,53.74,0.09,45.192162,-66.319821,7.0,3.2,
508,2.73,12.05,0.32,62.75,0.08,45.192162,-66.319820,6.8,6.8,
510,2.74,12.03,0.31,58.38,0.09,45.192162,-66.319819,6.7,6.8,
512,2.75,11.93,0.29,57.88,0.08,45.192163,-66.319818,7.0,6.8,
514,2.76,11.98,0.30,67.84,0.07,45.192166,-66.319817,7.2,6.8,
516,2.77,12.04,0.33,80.59,0.07,45.192170,-66.319817,7.2,6.8,
518,2.79,12.02,0.33,85.34,0.06,45.192172,-66.319818,7.1,2.9,
520,2.79,11.89,0.27,85.96,0.05,45.192173,-66.319819,6.9,2.9,
522,2.80,12.02,0.31,118.23,0.04,45.192172,-66.319819,6.7,2.9,
524,2.81,12.08,0.29,112.93,0.04,45.192170,-66.319819,6.5,2.9,
526,2.82,11.99,0.29,112.80,0.04,45.192168,-66.319820,6.3,2.9,
528,2.83,11.95,0.31,120.58,0.04,45.192166,-66.319820,6.1,3.1,
530,2.84,12.07,0.34,166.91,0.03,45.192167,-66.319820,6.1,3.1,
532,2.86,12.01,0.34,150.91,0.04,45.192165,-66.319820,5.8,3.1,
534,2.87,11.92,0.32,131.04,0.04,45.192164,-66.319821,5.8,3.1,
536,2.88,11.97,0.33,126.87,0.04,45.192164,-66.319822,6.0,3.1,
538,2.89,12.07,0.32,121.49,0.05,45.192165,-66.319823,6.1,3.1,
540,2.90,12.05,0.33,115.67,0.05,45.192164,-66.319824,6.1,3.1,
542,2.91,11.94,0.30,98.52,0.05,45.192163,-66.319824,6.0,3.1,
544,2.92,12.03,0.32,101.01,0.05,45.192161,-66.319824,5.9,3.1,
546,2.93,11.92,0.33,99.91,0.06,45.192159,-66.319824,5.9,3.1,
548,2.95,12.12,0.40,112.04,0.06,45.192157,-66.319825,6.0,2.9,
550,2.96,11.15,0.40,103.84,0.06,45.192155,-66.319824,6.0,2.9,
552,2.98,9.58,0.69,185.33,0.06,45.192153,-66.319824,6.1,2.9,
554,3.04,0.72,1.29,327.99,0.06,45.192151,-66.319823,6.2,2.9,
556,3.07,0.84,0.95,241.36,0.07,45.192150,-66.319823,6.4,2.9,
558,3.09,0.86,0.89,215.13,0.07,45.192147,-66.319822,6.6,3.1,
560,3.11,1.20,0.57,131.58,0.07,45.192146,-66.319823,6.9,3.1,
562,3.12,2.33,0.36,80.97,0.07,45.192145,-66.319822,6.8,3.1,
564,3.12,1.58,0.14,29.78,0.08,45.192144,-66.319821,6.7,3.1,l
566,3.12,2.20,0.04,8.28,0.08,45.192143,-66.319820,6.6,3.1,lm
568,3.12,2.20,0.01,2.03,0.08,45.192142,-66.319820,6.5,2.9,lm
570,3.12,2.37,0.01,2.00,0.08,45.192141,-66.319819,6.3,2.9,lm
572,3.12,2.11,0.00,0.00,0.09,45.192140,-66.319819,6.3,2.9,lm
574,3.12,1.90,0.01,1.90,0.09,45.192139,-66.319819,6.2,2.9,lm
576,3.12,1.83,0.01,1.75,0.10,45.192138,-66.319818,6.1,2.9,lm
578,3.12,1.77,0.02,3.34,0.10,45.192136,-66.319816,5.9,2.9,lm
580,3.12,1.76,0.01,1.65,0.10,45.192134,-66.319815,5.9,2.9,lm
582,3.12,1.76,0.01,1.58,0.11,45.192132,-66.319814,5.8,2.9,lm
584,3.13,1.69,0.00,0.00,0.11,45.192131,-66.319813,5.7,2.9,lm
586,3.13,1.69,0.00,0.00,0.11,45.192129,-66.319813,5.8,2.9,lm
588,3.13,1.69,0.00,0.00,0.12,45.192128,-66.319812,5.8,2.9,lm
590,3.13,3.99,0.00,0.00,0.12,45.192125,-66.319812,6.1,2.9,lm
592,3.13,3.84,0.00,0.00,0.12,45.192122,-66.319812,6.4,2.9,lm
594,3.13,3.77,0.00,0.00,0.12,45.192119,-66.319811,6.5,2.9,lm
596,3.13,3.69,0.00,0.00,0.12,45.192118,-66.319811,6.6,2.9,lm
598,3.13,3.62,0.00,0.00,0.12,45.192116,-66.319810,6.6,3.1,lm
600,3.13,3.64,0.00,0.00,0.12,45.192115,-66.319809,6.6,3.1,lm
602,3.13,3.68,0.00,0.00,0.12,45.192114,-66.319808,6.6,3.1,lm
604,3.13,3.59,0.00,0.00,0.12,45.192113,-66.319807,6.6,3.1,lm
606,3.13,3.63,0.00,0.00,0.13,45.192109,-66.319806,6.5,3.1,lm
608,3.13,3.67,0.00,0.00,0.14,45.192106,-66.319807,6.9,3.0,lm
610,3.13,3.71,0.00,0.00,0.14,45.192103,-66.319805,7.3,3.0,lm
612,3.13,3.87,0.00,0.00,0.14,45.192100,-66.319804,7.3,3.0,lm
614,3.13,3.81,0.00,0.00,0.15,45.192100,-66.319803,7.3,3.0,lm
616,3.13,3.66,0.00,0.00,0.15,45.192099,-66.319802,7.3,3.0,lm
618,3.13,3.78,0.00,0.00,0.15,45.192095,-66.319802,7.2,2.1,lm
620,3.13,3.61,0.00,0.00,0.16,45.192091,-66.319801,7.0,2.1,lm
622,3.13,3.40,0.00,0.00,0.16,45.192088,-66.319801,6.9,2.1,lm
624,3.13,3.83,0.00,0.00,0.17,45.192085,-66.319800,6.8,2.1,lm
626,3.13,3.93,0.00,0.00,0.16,45.192084,-66.319800,7.1,2.1,lm
628,3.13,4.31,0.00,0.00,0.15,45.192082,-66.319799,7.3,5.0,lm
630,3.13,4.75,0.09,10.11,0.15,45.192082,-66.319798,7.7,5.0,lm
632,3.15,1.59,0.49,56.09,0.15,45.192080,-66.319796,7.6,5.0,
634,3.17,2.67,0.46,52.44,0.15,45.192077,-66.319796,7.8,5.0,
636,3.17,2.73,0.22,24.23,0.15,45.192073,-66.319796,7.8,5.0,
638,3.17,3.13,0.07,7.83,0.15,45.192071,-66.319795,7.7,2.9,lm
640,3.17,3.10,0.02,2.24,0.14,45.192070,-66.319795,7.8,2.9,lm
