Serial Number,WE02710ED
Sample ID,00251
Start Time,2023-09-12 15:26:48 UTC
Duration,0:04:42
Total Volume (l),3.39
Distance (m),124
Peak Pressure (psi),8.8
Avg Flow (l/min),0.7
Avg Rate (mL/m),30.1
Avg Speed (m/s),0.4


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
46,0.45,5.66,0.90,27.08,0.55,45.141749,-66.250541,6.3,2.2,
48,0.48,5.65,0.90,27.02,0.56,45.141742,-66.250547,6.6,2.2,
50,0.51,5.66,0.91,27.90,0.54,45.141736,-66.250552,6.6,2.2,
52,0.54,5.44,0.90,28.29,0.53,45.141731,-66.250559,6.7,3.8,
54,0.57,5.02,0.90,29.66,0.51,45.141725,-66.250566,6.7,3.8,
56,0.60,6.33,0.88,30.43,0.48,45.141721,-66.250573,6.7,3.8,
58,0.63,6.18,0.90,33.09,0.45,45.141718,-66.250581,6.8,3.8,
60,0.66,6.74,0.88,33.63,0.44,45.141713,-66.250588,7.0,3.8,
62,0.69,6.82,0.89,35.58,0.42,45.141709,-66.250595,6.9,6.1,
64,0.72,7.00,0.90,35.79,0.42,45.141705,-66.250602,6.9,6.1,
66,0.75,6.52,0.90,37.85,0.40,45.141702,-66.250607,7.1,6.1,
68,0.78,6.89,0.90,38.65,0.39,45.141702,-66.250616,7.1,6.1,
70,0.81,6.75,0.90,38.80,0.39,45.141700,-66.250623,7.2,6.1,
72,0.84,6.88,0.90,39.77,0.38,45.141699,-66.250631,7.4,3.7,
74,0.87,6.68,0.90,39.87,0.38,45.141696,-66.250638,7.4,3.7,
76,0.90,6.84,0.90,37.50,0.40,45.141689,-66.250647,7.2,3.7,
78,0.93,6.64,0.90,35.37,0.42,45.141682,-66.250657,7.5,3.7,
80,0.96,6.90,0.90,33.97,0.44,45.141676,-66.250661,7.8,3.7,
82,0.99,7.33,0.90,33.43,0.45,45.141670,-66.250667,8.2,3.7,
84,1.02,6.74,0.91,33.88,0.45,45.141664,-66.250676,8.4,3.7,
86,1.05,6.96,0.90,32.56,0.46,45.141656,-66.250684,8.1,3.7,
88,1.08,6.99,0.90,31.07,0.48,45.141651,-66.250695,8.3,3.7,
90,1.11,6.60,0.91,30.78,0.49,45.141645,-66.250701,8.4,3.7,
92,1.14,6.87,0.90,30.20,0.50,45.141642,-66.250709,8.4,3.7,
94,1.17,7.07,0.90,30.67,0.49,45.141636,-66.250717,8.5,3.7,
96,1.20,6.86,0.90,31.34,0.48,45.141632,-66.250728,8.3,3.7,
98,1.23,6.82,0.90,32.02,0.47,45.141626,-66.250736,8.3,3.7,
100,1.26,6.83,0.90,33.06,0.45,45.141623,-66.250744,8.7,3.7,
102,1.29,7.08,0.90,33.41,0.45,45.141617,-66.250750,8.9,8.8,
104,1.32,6.87,0.90,33.23,0.45,45.141609,-66.250758,8.7,8.8,
106,1.35,6.83,0.90,33.09,0.45,45.141599,-66.250763,8.3,8.8,
108,1.38,6.82,0.90,32.96,0.46,45.141590,-66.250767,8.0,8.8,
110,1.41,6.90,0.90,31.14,0.48,45.141580,-66.250771,8.2,8.8,
112,1.44,6.66,0.90,29.66,0.51,45.141572,-66.250770,8.3,3.7,
114,1.47,6.83,0.90,28.95,0.52,45.141567,-66.250765,8.5,3.7,
116,1.50,7.05,0.90,28.83,0.52,45.141563,-66.250756,8.8,3.7,
118,1.53,6.74,0.91,29.19,0.52,45.141558,-66.250748,8.7,3.7,
120,1.56,7.01,0.90,28.28,0.53,45.141555,-66.250737,8.7,3.7,
122,1.59,7.27,0.90,27.50,0.55,45.141551,-66.250726,8.5,3.7,
124,1.62,7.23,0.90,27.28,0.55,45.141551,-66.250713,8.9,3.7,
126,1.65,7.08,0.90,27.01,0.56,45.141549,-66.250699,8.9,3.7,
128,1.68,7.33,0.90,27.28,0.55,45.141545,-66.250687,8.8,3.7,
130,1.71,7.16,0.90,28.85,0.52,45.141541,-66.250679,8.8,3.7,
132,1.74,7.05,0.91,30.39,0.50,45.141536,-66.250672,9.0,3.7,
134,1.77,7.07,0.90,30.50,0.49,45.141528,-66.250664,8.5,3.7,
136,1.80,7.13,0.90,32.76,0.46,45.141523,-66.250661,8.2,3.7,
138,1.83,7.29,0.90,34.38,0.44,45.141515,-66.250658,7.9,3.7,
140,1.86,7.01,0.90,36.29,0.41,45.141510,-66.250654,7.8,3.7,
142,1.89,7.48,0.89,38.53,0.38,45.141503,-66.250654,7.3,2.5,
144,1.92,7.22,0.90,41.28,0.36,45.141497,-66.250653,7.3,2.5,
146,1.95,7.20,0.90,43.30,0.35,45.141491,-66.250655,7.0,2.5,
148,1.98,7.23,0.90,47.38,0.32,45.141485,-66.250656,6.8,2.5,
150,2.01,7.37,0.90,49.30,0.30,45.141479,-66.250658,6.7,2.5,
152,2.04,7.04,0.90,51.48,0.29,45.141473,-66.250658,6.7,2.5,
154,2.07,7.30,0.90,50.72,0.30,45.141465,-66.250660,6.7,2.5,
156,2.10,7.38,0.89,45.43,0.33,45.141455,-66.250662,6.9,2.5,
158,2.13,6.86,0.91,43.76,0.35,45.141446,-66.250663,6.9,2.5,
160,2.16,7.60,0.89,41.78,0.36,45.141439,-66.250666,6.8,2.5,
162,2.19,7.29,0.90,41.64,0.36,45.141433,-66.250668,6.7,2.2,
164,2.22,7.12,0.90,40.99,0.37,45.141428,-66.250670,6.7,2.2,
166,2.25,7.22,0.91,41.43,0.37,45.141421,-66.250673,6.4,2.2,
168,2.28,7.48,0.90,39.39,0.38,45.141415,-66.250676,6.3,2.2,
170,2.31,7.53,0.90,38.93,0.39,45.141411,-66.250681,6.1,2.2,
172,2.34,7.35,0.90,38.91,0.39,45.141406,-66.250686,6.1,2.2,
174,2.37,7.56,0.90,40.93,0.37,45.141403,-66.250691,6.2,2.2,
176,2.40,7.29,0.90,43.66,0.34,45.141398,-66.250695,6.0,2.2,
178,2.43,7.50,0.90,45.15,0.33,45.141393,-66.250700,5.9,2.2,
180,2.46,7.29,0.90,46.45,0.32,45.141389,-66.250705,5.9,2.2,
182,2.49,7.67,0.90,46.66,0.32,45.141386,-66.250711,5.7,2.5,
184,2.52,7.66,0.90,46.41,0.32,45.141383,-66.250718,5.8,2.5,
186,2.55,7.56,0.90,47.79,0.31,45.141381,-66.250726,5.6,2.5,
188,2.58,7.69,0.90,46.38,0.32,45.141378,-66.250735,5.7,2.5,
190,2.61,7.64,0.90,45.84,0.33,45.141375,-66.250745,5.7,2.5,
192,2.64,7.61,0.90,45.15,0.33,45.141373,-66.250752,5.9,2.2,
194,2.67,6.98,0.94,46.35,0.34,45.141371,-66.250759,5.8,2.2,
196,2.70,7.80,0.87,42.30,0.34,45.141370,-66.250767,5.9,2.2,
198,2.73,8.00,0.90,43.99,0.34,45.141368,-66.250775,6.1,2.2,
200,2.76,7.48,0.90,42.95,0.35,45.141363,-66.250781,6.2,2.2,
202,2.79,7.71,0.90,41.61,0.36,45.141358,-66.250787,6.4,2.2,
204,2.82,7.02,0.89,40.75,0.36,45.141353,-66.250795,6.6,2.2,
206,2.85,8.34,0.90,41.15,0.36,45.141348,-66.250801,6.6,2.2,
208,2.88,7.37,0.90,41.64,0.36,45.141344,-66.250810,6.8,2.2,
210,2.91,7.91,0.90,42.76,0.35,45.141340,-66.250816,7.0,2.2,
212,2.94,7.82,0.90,43.17,0.35,45.141338,-66.250823,7.0,2.2,
214,2.97,7.77,0.90,43.00,0.35,45.141334,-66.250830,6.8,2.2,
216,3.00,7.70,0.90,43.00,0.35,45.141332,-66.250837,6.7,2.2,
218,3.03,6.64,0.90,43.21,0.35,45.141327,-66.250842,6.7,2.2,
220,3.06,6.25,0.90,43.99,0.34,45.141324,-66.250846,6.8,2.2,
222,3.09,6.14,0.90,43.74,0.34,45.141320,-66.250853,6.8,2.2,
224,3.12,4.61,0.95,45.34,0.35,45.141314,-66.250858,6.8,2.2,
226,3.15,3.89,0.89,40.22,0.37,45.141305,-66.250865,6.8,2.2,
228,3.18,3.48,0.91,39.09,0.39,45.141295,-66.250871,6.5,2.2,
230,3.21,1.81,0.91,35.83,0.42,45.141285,-66.250876,6.5,2.2,
232,3.24,1.89,0.84,30.82,0.45,45.141273,-66.250879,6.3,2.5,
234,3.26,2.49,0.79,27.02,0.49,45.141261,-66.250882,6.2,2.5,
236,3.28,3.13,0.67,21.39,0.52,45.141249,-66.250880,6.1,2.5,
238,3.30,3.73,0.55,16.64,0.55,45.141239,-66.250879,6.0,2.5,
240,3.30,4.43,0.33,9.73,0.57,45.141231,-66.250877,6.2,2.5,
242,3.32,1.89,0.50,14.53,0.57,45.141224,-66.250871,6.3,2.2,
244,3.34,1.84,0.49,14.26,0.57,45.141218,-66.250866,6.2,2.2,
246,3.35,2.49,0.35,10.34,0.56,45.141213,-66.250858,6.3,2.2,
248,3.36,3.07,0.29,9.03,0.54,45.141215,-66.250852,6.4,2.2,
250,3.37,2.18,0.34,11.27,0.50,45.141215,-66.250846,6.1,2.2,
252,3.38,1.40,0.23,7.95,0.48,45.141223,-66.250844,5.8,2.2,
254,3.38,1.60,0.16,5.75,0.46,45.141231,-66.250843,6.0,2.2,l
256,3.39,1.57,0.18,6.46,0.46,45.141243,-66.250844,5.8,2.2,l
258,3.39,1.55,0.13,4.57,0.47,45.141255,-66.250845,5.9,2.2,l
260,3.39,1.50,0.05,1.65,0.50,45.141268,-66.250847,5.8,2.2,lm
262,3.39,1.44,0.02,0.63,0.53,45.141281,-66.250848,5.9,2.2,lm
264,3.39,1.48,0.01,0.29,0.57,45.141296,-66.250847,5.7,2.2,lm
266,3.39,1.47,0.02,0.54,0.62,45.141312,-66.250844,5.7,2.2,lm
268,3.39,1.41,0.01,0.24,0.68,45.141328,-66.250839,5.6,2.2,lm
270,3.39,1.44,0.00,0.00,0.75,45.141344,-66.250833,5.4,2.2,lm
272,3.39,1.44,0.00,0.00,0.82,45.141362,-66.250826,5.5,2.2,lm
274,3.39,1.40,0.00,0.00,0.86,45.141381,-66.250818,5.4,2.2,lm
276,3.39,1.40,0.01,0.19,0.89,45.141396,-66.250809,5.2,2.2,lm
278,3.39,1.42,0.00,0.00,0.91,45.141410,-66.250796,5.3,2.2,lm
280,3.39,1.42,0.00,0.00,0.92,45.141423,-66.250784,5.2,2.2,lm
282,3.39,1.36,0.01,0.18,0.94,45.141438,-66.250768,5.0,2.2,lm
