Serial Number,WE02710ED
Sample ID,00247
Start Time,2023-09-12 14:33:33 UTC
Duration,0:06:29
Total Volume (l),3.47
Distance (m),112
Peak Pressure (psi),9.0
Avg Flow (l/min),0.5
Avg Rate (mL/m),37.6
Avg Speed (m/s),0.3


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
285,2.73,4.60,0.60,37.04,0.27,45.142246,-66.260456,7.2,3.1,
287,2.74,4.35,0.60,36.72,0.27,45.142251,-66.260458,7.2,3.0,
289,2.76,4.33,0.60,37.24,0.27,45.142255,-66.260460,7.2,3.0,
291,2.79,4.26,0.60,38.10,0.26,45.142259,-66.260463,7.3,3.0,
293,2.81,4.40,0.60,36.74,0.27,45.142264,-66.260466,7.3,3.0,
295,2.83,4.31,0.60,36.46,0.27,45.142272,-66.260471,7.5,3.0,
297,2.85,4.33,0.60,35.78,0.28,45.142278,-66.260474,7.4,3.0,
299,2.87,4.58,0.60,35.71,0.28,45.142284,-66.260478,7.4,3.0,
301,2.89,4.78,0.60,36.00,0.28,45.142288,-66.260480,7.4,3.0,
303,2.91,4.42,0.60,35.78,0.28,45.142292,-66.260484,7.5,3.0,
305,2.93,4.47,0.60,35.80,0.28,45.142297,-66.260487,7.4,3.0,
307,2.95,4.47,0.60,34.55,0.29,45.142303,-66.260491,7.2,3.0,
309,2.97,4.44,0.60,34.08,0.29,45.142307,-66.260494,7.1,3.0,
311,2.99,4.44,0.60,34.01,0.29,45.142312,-66.260498,7.1,3.0,
313,3.01,4.88,0.60,34.67,0.29,45.142316,-66.260501,7.2,3.0,
315,3.03,4.79,0.60,35.34,0.28,45.142319,-66.260504,7.1,3.0,
317,3.05,4.50,0.60,35.66,0.28,45.142324,-66.260507,7.1,3.0,
319,3.07,4.87,0.60,35.77,0.28,45.142328,-66.260510,7.2,3.0,
321,3.09,4.73,0.60,35.15,0.28,45.142332,-66.260513,7.2,3.0,
323,3.11,4.69,0.60,35.20,0.28,45.142337,-66.260517,7.3,3.0,
325,3.13,4.38,0.59,34.50,0.29,45.142341,-66.260521,7.3,3.0,
327,3.15,3.29,0.61,37.34,0.27,45.142345,-66.260524,7.3,3.0,
329,3.17,2.97,0.61,37.18,0.27,45.142348,-66.260527,7.2,3.0,
331,3.19,3.02,0.60,36.98,0.27,45.142352,-66.260531,7.1,3.0,
333,3.21,3.30,0.60,36.38,0.27,45.142356,-66.260533,7.3,3.0,
335,3.23,2.13,0.60,36.09,0.28,45.142362,-66.260537,7.2,3.0,
337,3.25,2.11,0.61,35.32,0.29,45.142368,-66.260542,7.0,3.0,
339,3.27,1.98,0.60,35.13,0.28,45.142372,-66.260546,7.0,3.0,
341,3.29,2.41,0.60,34.98,0.29,45.142376,-66.260551,6.7,3.0,
343,3.31,1.33,0.61,35.08,0.29,45.142379,-66.260554,6.8,3.0,
345,3.33,1.36,0.60,33.89,0.30,45.142385,-66.260558,6.7,3.0,
347,3.35,1.67,0.59,30.12,0.33,45.142397,-66.260560,6.5,3.0,
349,3.37,2.50,0.56,26.73,0.35,45.142404,-66.260568,6.6,3.0,
351,3.38,3.02,0.52,22.00,0.39,45.142415,-66.260577,6.6,3.0,
353,3.40,3.50,0.48,18.63,0.43,45.142425,-66.260583,6.8,3.0,
355,3.42,2.96,0.55,19.39,0.47,45.142437,-66.260590,6.9,3.0,
357,3.44,0.58,0.65,21.38,0.51,45.142449,-66.260594,6.9,3.0,
359,3.45,0.96,0.49,14.77,0.55,45.142465,-66.260592,7.1,3.0,
361,3.46,1.07,0.35,9.70,0.60,45.142483,-66.260587,7.0,3.0,
363,3.47,1.26,0.15,3.90,0.64,45.142496,-66.260584,7.0,3.0,l
365,3.47,1.25,0.06,1.49,0.67,45.142507,-66.260583,7.2,3.0,lm
367,3.47,1.19,0.04,0.98,0.68,45.142518,-66.260575,7.1,3.0,lm
369,3.47,1.27,0.01,0.24,0.68,45.142527,-66.260568,7.2,3.0,lm
371,3.47,1.29,0.01,0.25,0.67,45.142535,-66.260558,7.1,3.0,lm
373,3.47,1.34,0.00,0.00,0.66,45.142538,-66.260546,7.0,3.0,lm
375,3.47,1.33,0.00,0.00,0.62,45.142541,-66.260536,6.9,3.0,lm
377,3.47,1.35,0.00,0.00,0.59,45.142539,-66.260527,7.0,3.0,lm
379,3.47,1.28,0.00,0.00,0.57,45.142538,-66.260518,6.8,3.0,lm
381,3.47,1.28,0.00,0.00,0.54,45.142531,-66.260508,6.9,3.0,lm
383,3.47,1.27,0.00,0.00,0.56,45.142520,-66.260492,7.2,3.0,lm
385,3.47,1.27,0.00,0.00,0.58,45.142509,-66.260476,7.4,3.0,lm
387,3.47,1.26,0.00,0.00,0.62,45.142494,-66.260459,7.7,3.0,lm
389,3.47,1.32,0.00,0.00,0.68,45.142476,-66.260445,7.8,3.0,lm
