Serial Number,WE02710ED
Sample ID,00260
Start Time,2023-09-13 14:27:36 UTC
Duration,0:05:28
Total Volume (l),3.32
Distance (m),100
Peak Pressure (psi),12.3
Avg Flow (l/min),0.6
Avg Rate (mL/m),46.0
Avg Speed (m/s),0.3


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
90,1.06,9.25,0.90,89.45,0.17,45.189949,-66.263155,5.8,2.7,
92,1.09,9.35,0.90,89.85,0.17,45.189946,-66.263155,5.8,2.7,
94,1.12,9.34,0.90,90.04,0.17,45.189943,-66.263154,5.7,2.7,
96,1.15,9.55,0.90,89.69,0.17,45.189940,-66.263154,5.7,2.7,
98,1.18,9.63,0.90,90.09,0.17,45.189938,-66.263154,5.6,2.7,
100,1.21,9.66,0.90,90.99,0.16,45.189935,-66.263153,5.5,2.7,
102,1.24,9.94,0.90,90.80,0.17,45.189932,-66.263153,5.4,2.7,
104,1.27,10.07,0.90,92.02,0.16,45.189930,-66.263153,5.3,2.7,
106,1.30,10.07,0.90,89.74,0.17,45.189926,-66.263152,5.2,2.7,
108,1.33,10.32,0.90,89.98,0.17,45.189923,-66.263152,5.2,2.7,
110,1.36,10.33,0.90,90.14,0.17,45.189920,-66.263152,5.3,2.7,
112,1.39,10.52,0.90,89.61,0.17,45.189917,-66.263152,5.4,2.4,
114,1.42,10.74,0.90,90.63,0.17,45.189913,-66.263153,5.4,2.4,
116,1.45,10.87,0.90,92.17,0.16,45.189910,-66.263152,5.4,2.4,
118,1.48,11.04,0.90,92.08,0.16,45.189906,-66.263152,5.4,2.4,
120,1.52,11.15,0.90,92.11,0.16,45.189903,-66.263152,5.4,2.4,
122,1.54,11.38,0.90,91.91,0.16,45.189900,-66.263152,5.5,2.7,
124,1.57,11.54,0.90,93.28,0.16,45.189897,-66.263153,5.5,2.7,
126,1.60,11.49,0.89,93.79,0.16,45.189894,-66.263153,5.4,2.7,
128,1.64,11.84,0.90,96.87,0.15,45.189891,-66.263152,5.6,2.7,
130,1.66,11.65,0.92,99.21,0.15,45.189888,-66.263152,5.6,2.7,
132,1.69,11.32,0.88,92.68,0.16,45.189884,-66.263153,5.4,2.4,
134,1.72,12.26,0.89,91.96,0.16,45.189881,-66.263153,5.4,2.4,
136,1.75,11.93,0.86,87.67,0.16,45.189878,-66.263154,5.4,2.4,
138,1.78,12.04,0.85,86.17,0.16,45.189875,-66.263154,5.4,2.4,
140,1.81,11.97,0.84,83.66,0.17,45.189872,-66.263154,5.4,2.4,
142,1.84,12.06,0.84,83.11,0.17,45.189869,-66.263154,5.4,2.4,
144,1.86,11.96,0.82,78.48,0.17,45.189865,-66.263154,5.3,2.4,
146,1.89,12.09,0.81,77.72,0.17,45.189862,-66.263154,5.5,2.4,
148,1.92,11.97,0.80,74.78,0.18,45.189860,-66.263154,5.5,2.4,
150,1.94,12.06,0.79,72.09,0.18,45.189857,-66.263154,5.4,2.4,
152,1.97,11.89,0.78,72.52,0.18,45.189856,-66.263154,5.5,2.4,
154,1.99,12.22,0.78,73.57,0.18,45.189854,-66.263153,5.6,2.4,
156,2.02,12.01,0.77,72.90,0.18,45.189851,-66.263153,5.7,2.4,
158,2.04,11.88,0.74,69.98,0.18,45.189849,-66.263154,5.7,2.4,
160,2.07,12.05,0.75,72.05,0.17,45.189846,-66.263154,5.7,2.4,
162,2.09,11.99,0.73,71.25,0.17,45.189844,-66.263154,5.6,2.4,
164,2.11,11.97,0.72,71.49,0.17,45.189841,-66.263154,5.6,2.4,
166,2.14,12.08,0.72,72.18,0.17,45.189837,-66.263154,5.5,2.4,
168,2.16,11.88,0.70,70.81,0.16,45.189835,-66.263154,5.5,2.4,
170,2.19,12.17,0.72,74.81,0.16,45.189832,-66.263154,5.4,2.4,
172,2.21,11.89,0.70,73.08,0.16,45.189829,-66.263154,5.4,2.7,
174,2.23,12.02,0.70,71.84,0.16,45.189826,-66.263154,5.3,2.7,
176,2.26,11.91,0.67,67.90,0.16,45.189823,-66.263155,5.3,2.7,
178,2.28,11.96,0.66,66.79,0.16,45.189820,-66.263155,5.3,2.7,
180,2.30,12.05,0.67,67.70,0.16,45.189816,-66.263155,5.4,2.7,
182,2.32,12.00,0.68,72.35,0.16,45.189815,-66.263155,5.3,2.7,
184,2.35,11.97,0.70,79.07,0.15,45.189816,-66.263154,5.3,2.7,
186,2.37,12.01,0.71,78.21,0.15,45.189819,-66.263154,5.4,2.7,
188,2.39,12.02,0.70,71.42,0.16,45.189824,-66.263154,5.3,2.7,
190,2.41,11.97,0.66,59.06,0.19,45.189831,-66.263153,5.3,2.7,
192,2.44,11.99,0.65,49.55,0.22,45.189841,-66.263153,5.3,5.4,
194,2.46,11.98,0.63,40.75,0.26,45.189851,-66.263153,5.3,5.4,
196,2.48,11.99,0.62,34.21,0.30,45.189862,-66.263152,5.3,5.4,
198,2.50,12.04,0.61,29.39,0.35,45.189873,-66.263151,5.3,5.4,
200,2.52,12.02,0.60,26.15,0.38,45.189882,-66.263150,5.4,5.4,
202,2.54,11.95,0.58,22.75,0.42,45.189891,-66.263148,5.3,5.4,
204,2.56,12.02,0.58,21.03,0.46,45.189898,-66.263145,5.5,5.4,
206,2.58,12.02,0.58,19.95,0.48,45.189906,-66.263143,5.6,5.4,
208,2.59,11.97,0.56,18.54,0.50,45.189915,-66.263140,5.6,5.4,
210,2.61,12.00,0.56,17.85,0.52,45.189925,-66.263139,5.4,5.4,
212,2.63,12.00,0.55,17.19,0.53,45.189936,-66.263134,5.4,5.4,
214,2.65,12.02,0.54,16.62,0.54,45.189948,-66.263129,5.6,5.4,
216,2.67,12.01,0.54,16.42,0.55,45.189958,-66.263126,5.2,5.4,
218,2.69,12.01,0.53,15.89,0.56,45.189970,-66.263127,4.9,5.4,
220,2.70,12.04,0.52,15.06,0.58,45.189981,-66.263127,4.4,5.4,
222,2.72,12.00,0.52,14.36,0.60,45.189993,-66.263125,3.9,5.4,
224,2.74,12.01,0.52,13.58,0.64,45.190005,-66.263123,3.5,5.4,
226,2.75,11.98,0.51,12.68,0.67,45.190017,-66.263120,2.9,5.4,
228,2.77,12.01,0.51,12.15,0.70,45.190031,-66.263117,2.7,5.4,
230,2.79,12.00,0.50,11.55,0.72,45.190045,-66.263114,2.5,5.4,
232,2.80,12.03,0.49,11.03,0.74,45.190058,-66.263109,2.3,5.4,
234,2.82,12.04,0.49,10.85,0.75,45.190072,-66.263105,2.2,5.4,
236,2.84,11.99,0.49,10.74,0.76,45.190086,-66.263101,2.0,5.4,
238,2.85,12.00,0.51,11.07,0.77,45.190099,-66.263098,1.7,5.4,
240,2.87,12.01,0.49,10.63,0.77,45.190111,-66.263093,1.5,5.4,
242,2.88,11.99,0.49,10.77,0.76,45.190123,-66.263077,2.2,5.4,
244,2.90,12.02,0.49,11.07,0.74,45.190133,-66.263074,2.1,5.4,
246,2.92,11.98,0.48,11.27,0.71,45.190143,-66.263070,2.1,5.4,
248,2.93,12.02,0.47,11.58,0.68,45.190153,-66.263065,2.5,5.4,
250,2.95,12.00,0.48,12.58,0.64,45.190160,-66.263060,2.7,5.4,
252,2.96,11.97,0.47,13.19,0.59,45.190168,-66.263056,3.2,5.4,
254,2.98,11.66,0.46,13.91,0.55,45.190175,-66.263054,3.5,5.4,
256,3.00,11.97,0.50,16.40,0.51,45.190182,-66.263053,3.8,5.4,
258,3.01,12.10,0.51,18.45,0.46,45.190188,-66.263051,4.3,5.4,
260,3.03,12.03,0.50,20.03,0.42,45.190193,-66.263051,4.5,5.4,
262,3.05,11.98,0.49,21.82,0.37,45.190198,-66.263051,4.7,5.4,
264,3.06,11.99,0.49,23.81,0.34,45.190202,-66.263052,4.8,5.4,
266,3.08,12.06,0.49,25.68,0.32,45.190207,-66.263052,5.0,5.4,
268,3.10,12.03,0.47,26.63,0.29,45.190210,-66.263054,5.1,5.4,
270,3.11,10.07,0.52,31.32,0.28,45.190214,-66.263056,5.1,5.4,
272,3.15,8.69,0.93,58.91,0.26,45.190218,-66.263056,5.5,5.4,
274,3.20,2.06,1.23,83.50,0.25,45.190221,-66.263056,5.8,5.4,
276,3.22,1.88,0.90,65.06,0.23,45.190224,-66.263056,6.1,5.4,
278,3.25,2.49,0.82,61.94,0.22,45.190228,-66.263056,6.5,5.4,
280,3.26,4.10,0.47,36.99,0.21,45.190232,-66.263056,6.9,5.4,
282,3.27,4.26,0.33,27.23,0.20,45.190236,-66.263056,7.6,5.4,
284,3.28,3.52,0.35,30.09,0.19,45.190238,-66.263059,7.5,5.4,
286,3.29,3.63,0.36,31.65,0.19,45.190241,-66.263061,7.7,5.4,
288,3.30,3.53,0.22,19.79,0.19,45.190243,-66.263063,7.7,5.4,
290,3.30,3.38,0.10,9.26,0.18,45.190245,-66.263066,7.6,5.4,l
292,3.30,3.22,0.04,3.81,0.17,45.190249,-66.263070,7.6,5.4,lm
294,3.30,3.79,0.02,1.93,0.17,45.190252,-66.263072,7.8,5.4,lm
296,3.30,3.76,0.08,7.70,0.17,45.190255,-66.263076,7.7,5.4,lm
298,3.31,3.60,0.07,6.74,0.17,45.190258,-66.263078,7.9,5.4,lm
300,3.31,3.62,0.09,8.69,0.17,45.190261,-66.263082,7.9,5.4,lm
302,3.31,3.80,0.06,5.76,0.17,45.190262,-66.263086,7.8,5.4,lm
304,3.31,3.38,0.07,6.75,0.17,45.190263,-66.263090,7.5,5.4,lm
306,3.32,3.29,0.06,5.83,0.17,45.190264,-66.263094,7.4,5.4,lm
308,3.32,3.23,0.02,1.91,0.17,45.190266,-66.263097,7.5,5.4,lm
310,3.32,2.86,0.02,1.89,0.18,45.190268,-66.263102,7.4,5.4,lm
312,3.32,3.17,0.01,0.95,0.18,45.190271,-66.263106,7.3,6.3,lm
314,3.32,3.11,0.01,0.95,0.18,45.190274,-66.263110,7.2,6.3,lm
316,3.32,3.15,0.01,0.95,0.18,45.190276,-66.263114,7.2,6.3,lm
318,3.32,3.13,0.00,0.00,0.17,45.190275,-66.263125,6.7,6.3,lm
320,3.32,3.09,0.00,0.00,0.17,45.190273,-66.263134,6.0,6.3,lm
322,3.32,2.95,0.00,0.00,0.18,45.190271,-66.263140,5.8,2.7,lm
324,3.32,2.96,0.01,0.88,0.19,45.190268,-66.263146,5.9,2.7,lm
326,3.32,2.98,0.00,0.00,0.21,45.190261,-66.263155,5.6,2.7,lm
328,3.32,3.07,0.00,0.00,0.23,45.190258,-66.263171,5.4,2.7,lm
