Serial Number,WE02710ED
Sample ID,00254
Start Time,2023-09-12 16:27:23 UTC
Duration,0:04:18
Total Volume (l),3.38
Distance (m),120
Peak Pressure (psi),8.6
Avg Flow (l/min),0.8
Avg Rate (mL/m),28.2
Avg Speed (m/s),0.5


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (±m),Status
190,2.69,7.47,0.90,31.94,0.47,45.152874,-66.254994,6.5,3.2,
192,2.72,7.74,0.90,32.21,0.47,45.152865,-66.255004,6.4,3.2,
194,2.75,7.76,0.90,32.59,0.46,45.152858,-66.255010,6.7,3.2,
196,2.78,7.64,0.90,32.84,0.46,45.152849,-66.255015,6.9,3.2,
198,2.81,7.86,0.90,32.42,0.46,45.152840,-66.255021,7.0,3.2,
200,2.84,7.47,0.90,32.20,0.47,45.152831,-66.255025,7.0,3.2,
202,2.87,7.49,0.90,32.28,0.46,45.152824,-66.255030,6.9,3.2,
204,2.90,7.56,0.90,32.23,0.47,45.152817,-66.255034,7.0,3.2,
206,2.93,7.51,0.90,32.69,0.46,45.152810,-66.255038,7.0,3.2,
208,2.96,7.69,0.90,33.01,0.45,45.152802,-66.255042,7.0,3.2,
210,2.99,7.66,0.90,33.50,0.45,45.152795,-66.255047,7.1,3.2,
212,3.02,6.44,0.90,33.83,0.44,45.152788,-66.255050,7.2,3.2,
214,3.05,6.32,0.90,33.65,0.45,45.152781,-66.255055,7.1,3.2,
216,3.08,6.19,0.90,33.88,0.44,45.152774,-66.255060,7.1,3.2,
218,3.11,4.83,0.90,34.23,0.44,45.152766,-66.255065,7.1,3.2,
220,3.14,4.19,0.91,34.97,0.43,45.152759,-66.255070,7.2,3.2,
222,3.17,3.21,0.91,35.10,0.43,45.152751,-66.255074,7.1,3.2,
224,3.20,2.03,0.91,34.93,0.43,45.152744,-66.255079,6.9,3.2,
226,3.23,2.18,0.87,33.18,0.44,45.152737,-66.255086,6.8,3.2,
228,3.25,3.19,0.79,29.64,0.44,45.152729,-66.255090,7.0,3.2,
230,3.28,1.33,0.71,26.30,0.45,45.152722,-66.255096,7.0,3.2,
232,3.30,1.18,0.76,27.94,0.45,45.152715,-66.255101,7.1,3.2,
234,3.32,1.80,0.51,19.14,0.44,45.152709,-66.255105,7.1,3.2,
236,3.32,1.59,0.32,12.10,0.44,45.152703,-66.255110,7.2,3.2,
238,3.33,2.08,0.20,7.53,0.44,45.152697,-66.255115,7.2,3.2,
240,3.33,3.81,0.06,2.28,0.44,45.152691,-66.255122,7.3,3.2,lm
242,3.33,3.32,0.04,1.51,0.44,45.152684,-66.255128,7.3,3.2,lm
244,3.34,2.42,0.30,11.36,0.44,45.152677,-66.255133,7.2,3.2,
246,3.37,0.82,0.47,17.89,0.44,45.152672,-66.255139,7.3,3.2,
248,3.38,1.14,0.35,13.39,0.44,45.152665,-66.255144,7.2,3.2,
250,3.38,1.10,0.16,5.98,0.45,45.152657,-66.255150,7.1,3.2,l
252,3.38,0.99,0.08,2.89,0.46,45.152648,-66.255156,7.1,3.2,lm
254,3.38,1.02,0.02,0.68,0.49,45.152636,-66.255161,7.0,3.2,lm
256,3.38,1.02,0.01,0.31,0.54,45.152622,-66.255166,6.9,3.2,lm
258,3.38,1.11,0.02,0.58,0.57,45.152608,-66.255170,6.9,3.2,lm
