"","station","depth","temperature","salinity","density"
"364","Musq_6",-7.95,15.8487496775419,29.3314097774608,1021.46171004923
"365","Musq_6",-8.25,15.851749052413,29.3335860337509,1021.46406615636
"366","Musq_6",-8.45,15.8445735970995,29.3422800281146,1021.47341347158
"367","Musq_8",-0.15,18.4292997827042,26.5186104110596,1018.67391632037
"368","Musq_8",-0.45,16.287232910966,29.1312893010739,1021.1780314809
"369","Musq_8",-0.75,15.9225239599411,29.7510829106086,1021.73551133865
"370","Musq_8",-1.05,15.7955642651122,29.8471045425977,1021.83837791142
"371","Musq_8",-1.35,15.7372730836431,29.8760047639733,1021.87460874543
"372","Musq_8",-1.65,15.722613795653,29.9321715911986,1021.92226015973
"373","Musq_8",-1.95,15.7029305723565,30.0086922055222,1021.9866373904
"374","Musq_8",-2.25,15.6878605630005,30.0065039328873,1021.98957512903
"375","Musq_8",-2.55,15.6803235693958,30.0136937785378,1021.99807316083
"376","Musq_8",-2.85,15.7032828305829,30.0402381064475,1022.01480335324
"377","Musq_8",-3.15,15.6409443172673,30.0845945157771,1022.06375429943
"378","Musq_8",-3.45,15.625963386741,30.0548553956215,1022.04549230167
"379","Musq_8",-3.75,15.5892864253311,30.0765852320512,1022.07145979576
"380","Musq_8",-4.05,15.5494024933926,30.1130148648489,1022.10939124052
"381","Musq_8",-4.35,15.5060287518783,30.1779339429967,1022.16997816678
"382","Musq_8",-4.65,15.4864577007955,30.2145925140328,1022.20371011833
"383","Musq_8",-4.95,15.4939407437044,30.200723188726,1022.19277310686
"384","Musq_8",-5.25,15.4884434979362,30.2289626924335,1022.21699885408
"385","Musq_8",-5.55,15.4511749626775,30.2592396127326,1022.2496468279
"386","Musq_8",-5.85,15.43526413655,30.2788670525578,1022.26950012987
"387","Musq_8",-6.15,15.4244898142308,30.2979528902137,1022.28782814914
"388","Musq_8",-6.45,15.4215530167332,30.305786955069,1022.29581984159
"389","Musq_8",-6.75,15.4155385688264,30.3094723389537,1022.30128547354
"390","Musq_8",-7.05,15.4183257209436,30.3100915403285,1022.30249978828
"391","Musq_8",-7.35,15.4208010336917,30.3161187788066,1022.30793738123
"392","Musq_8",-7.65,15.4251834837102,30.3012709303515,1022.29691985873
"393","Musq_8",-7.95,15.4229127552224,30.3069368059542,1022.30310195029
"394","Musq_8",-8.35,15.4546455186328,30.2922546712712,1022.28675219662
"395","Zone 2A_1",-0.15,15.7479806299951,28.4260435005141,1020.75667545422
"396","Zone 2A_1",-0.45,15.3339062638637,31.1544130869347,1022.93942863952
"397","Zone 2A_1",-0.75,14.7491780728667,31.6564241719737,1023.45261336894
"398","Zone 2A_1",-1.05,14.5978721728404,31.7676487164729,1023.57157226633
"399","Zone 2A_1",-1.35,14.5472338446047,31.8162855774521,1023.62116235373
"400","Zone 2A_1",-1.65,14.4334771299446,31.8941507528654,1023.70644940271
"401","Zone 2A_1",-1.95,14.2765903945187,32.02651877257,1023.84261627409
"402","Zone 2A_1",-2.25,14.2132072641661,32.0548086208715,1023.87886946299
"403","Zone 2A_1",-2.55,14.1816052692568,32.0485509865208,1023.88191320698
"404","Zone 2A_1",-2.85,14.1199869273713,32.0895169028092,1023.92762955976
"405","Zone 2A_1",-3.15,14.0703455159947,32.1265342334564,1023.96778819224
"406","Zone 2A_1",-3.45,14.0411901130828,32.1439597647885,1023.98858173835
"407","Zone 2A_1",-3.75,14.031514699168,32.1582963563605,1024.00297795422
"408","Zone 2A_1",-4.05,14.029871551124,32.1645357075981,1024.00947231734
"409","Zone 2A_1",-4.35,14.0209629162633,32.1823150046024,1024.02636725709
"410","Zone 2A_1",-4.65,14.0126002281256,32.1763878073734,1024.02485062973
"411","Zone 2A_1",-4.95,14.0088022749699,32.169779807072,1024.02187207385
"412","Zone 2A_1",-5.25,13.9953913382091,32.1774174240242,1024.03186049648
"413","Zone 2A_1",-5.55,13.983292944168,32.1837602970373,1024.04057926356
"414","Zone 2A_1",-5.85,13.9725283859319,32.188419595079,1024.04772339656
"415","Zone 2A_1",-6.15,13.9519377675041,32.2012381098625,1024.063180399
"416","Zone 2A_1",-6.45,13.9520142035526,32.1986491649444,1024.06250842337
"417","Zone 2A_1",-6.75,13.9500848070868,32.2037013087361,1024.06814617299
"418","Zone 2A_1",-7.05,13.9451047527292,32.2137340164878,1024.07825333822
"419","Zone 2A_1",-7.35,13.9516916709555,32.2006741632706,1024.06841335272
"420","Zone 2A_10",-0.15,14.9041473250708,31.3133118653789,1023.15191838102
"421","Zone 2A_10",-0.45,14.4690405121,31.9226228200265,1023.71529229483
"422","Zone 2A_10",-0.75,14.1872442658003,32.1311283348585,1023.93645420735
"423","Zone 2A_10",-1.05,14.1133343202458,32.1811783720248,1023.9917178735
"424","Zone 2A_10",-1.35,14.0722624628802,32.2079528705875,1024.02219108475
"425","Zone 2A_10",-1.65,14.0468635786407,32.2115664876283,1024.03154905156
"426","Zone 2A_10",-1.95,14.0317581957964,32.2128638851258,1024.03699929171
"427","Zone 2A_10",-2.25,14.0135861301434,32.2189872632409,1024.04680051934
"428","Zone 2A_10",-2.55,14.0024244860418,32.2187243316392,1024.05023147503
"429","Zone 2A_10",-2.85,13.9945317979204,32.2293155655311,1024.06136961897
"430","Zone 2A_10",-3.15,13.9906357591206,32.2310676132321,1024.06486312411
"431","Zone 2A_10",-3.45,13.9909493061591,32.2303823289986,1024.06561146718
"432","Zone 2A_10",-3.75,13.9876005769344,32.2311050994776,1024.06819714198
"433","Zone 2A_10",-4.05,13.9844902590078,32.2326672927787,1024.07138313371
"434","Zone 2A_10",-4.35,13.9839165333157,32.2312696981982,1024.07176367841
"435","Zone 2A_10",-4.65,13.9768671249902,32.2319002892389,1024.07503766542
"436","Zone 2A_10",-4.95,13.9717893166051,32.2379362933839,1024.08208006977
"437","Zone 2A_10",-5.25,13.9692185456497,32.2330967069102,1024.08021235873
"438","Zone 2A_10",-5.55,13.9689722927458,32.2320745470561,1024.08081523464
"439","Zone 2A_10",-5.85,13.9701280289287,32.2339193148019,1024.08334396509
"440","Zone 2A_10",-6.15,13.9682927061544,32.2322935973612,1024.08380661779
"441","Zone 2A_10",-6.45,13.9696832997536,32.2361779331669,1024.08786173099
"442","Zone 2A_10",-6.75,13.976632073464,32.2467292161187,1024.09592351182
"443","Zone 2A_10",-7.05,13.9790678921381,32.2285100201096,1024.08269973705
"444","Zone 2A_10",-7.35,13.9726850835567,32.2288006187845,1024.08557523925
"445","Zone 2A_10",-7.65,13.9683853020468,32.2358698390106,1024.09325575434
"446","Zone 2A_10",-7.95,13.9682143506136,32.2353111217223,1024.09420089334
"447","Zone 2A_10",-8.25,13.9668971526267,32.2346493750514,1024.09530149615
"448","Zone 2A_10",-8.55,13.9811335462365,32.2306160070134,1024.09064603602
"449","Zone 2A_12",-0.15,15.4007765393439,28.7490066786898,1021.07792989928
"450","Zone 2A_12",-0.45,14.6862462388949,30.3003170053754,1022.42138679807
"451","Zone 2A_12",-0.75,14.1854146330257,32.0758140250356,1023.89417831772
"452","Zone 2A_12",-1.05,14.1552958544276,32.1023168189556,1023.92220090931
"453","Zone 2A_12",-1.35,14.1454876231047,32.1053050978104,1023.92787725347
"454","Zone 2A_12",-1.65,14.1355213259248,32.1105508753987,1023.93532605462
"455","Zone 2A_12",-1.95,14.1272780708503,32.1133351128987,1023.940518257
"456","Zone 2A_12",-2.25,14.1169950601511,32.1234632504608,1023.95179746848
"457","Zone 2A_12",-2.55,14.1140854495015,32.1273066860586,1023.95670458327
"458","Zone 2A_12",-2.85,14.1186736249246,32.1209441877968,1023.95218963485
"459","Zone 2A_12",-3.15,14.1170262148745,32.1230715662072,1023.95551308996
"460","Zone 2A_12",-3.45,14.1195614379308,32.1235615119647,1023.95670976928
"461","Zone 2A_12",-3.75,14.1188295113254,32.1171858407852,1023.95328207006
"462","Zone 2A_12",-4.05,14.1114073307732,32.1295984153607,1023.96573226629
"463","Zone 2A_12",-4.35,14.1116720925031,32.1305915434431,1023.96778515935
"464","Zone 2A_12",-4.65,14.1061512197238,32.12900977098,1023.96904348383
"465","Zone 2A_12",-4.95,14.1022711159384,32.1277355853895,1023.97020095132
"466","Zone 2A_12",-5.25,14.1026110051214,32.1307238595008,1023.97377799511
"467","Zone 2A_12",-5.55,14.1055046510243,32.1301018573507,1023.97404219474
"468","Zone 2A_12",-5.85,14.1051483845211,32.1240910072425,1023.97081830513
"469","Zone 2A_12",-6.15,14.0992517045263,32.129473141324,1023.97752785335
"470","Zone 2A_12",-6.45,14.1022318355949,32.1311662467193,1023.97956160685
"471","Zone 2A_12",-6.75,14.098661228577,32.1271897471158,1023.97856966215
"472","Zone 2A_12",-7.05,14.101820938855,32.1315954702066,1023.98265952862
"473","Zone 2A_12",-7.35,14.0962384674729,32.1337695360304,1023.98682861742
"474","Zone 2A_12",-7.65,14.0974465968789,32.1381159899025,1023.99127494603
"475","Zone 2A_12",-7.95,14.098715733328,32.1387469609081,1023.99284126785
"476","Zone 2A_12",-8.25,14.0939086665903,32.1328844653716,1023.99064864126
"477","Zone 2A_12",-8.45,14.1301019586697,32.143135848669,1023.99192581752
"478","Zone 2B_1",-0.15,15.3563717816617,29.872394199438,1021.94826323396
"479","Zone 2B_1",-0.45,14.6567855372633,31.4986451930388,1023.34936031763
"480","Zone 2B_1",-0.75,14.306578721921,32.1452971282496,1023.92265640085
"481","Zone 2B_1",-1.05,14.2774837460191,32.1683058115505,1023.94781041616
"482","Zone 2B_1",-1.35,14.2662970944749,32.1770935696128,1023.95825611012
"483","Zone 2B_1",-1.65,14.2584853211346,32.1786875712437,1023.96244935562
"484","Zone 2B_1",-1.95,14.2554819117621,32.1761466379255,1023.9624546989
"485","Zone 2B_1",-2.25,14.234445748852,32.1879103166506,1023.97723202911
"486","Zone 2B_1",-2.55,14.1973625496004,32.2027241335109,1023.99768073567
"487","Zone 2B_1",-2.85,14.1657979333285,32.2052037196201,1024.00745947716
"488","Zone 2B_1",-3.15,14.1520024483714,32.1854406969529,1023.99639900781
"489","Zone 2B_1",-3.45,14.1374681708619,32.2022520477373,1024.01371980075
"490","Zone 2B_1",-3.75,14.1268381022563,32.2149915143827,1024.02708645084
"491","Zone 2B_1",-4.05,14.1252528467716,32.2151012185759,1024.02883247806
"492","Zone 2B_1",-4.35,14.1236702187233,32.2125922803345,1024.02855970693
"493","Zone 2B_1",-4.65,14.1281882773407,32.2154350882645,1024.03115526225
"494","Zone 2B_1",-4.95,14.1311674803327,32.2109604444187,1024.02841749216
"495","Zone 2B_1",-5.25,14.1146229358065,32.1842594766988,1024.01258132396
"496","Zone 2B_1",-5.55,14.0755624572185,32.2015799192232,1024.03536379965
"497","Zone 2B_1",-5.85,14.0506700915675,32.2156739074327,1024.05271314413
"498","Zone 2B_1",-6.15,14.0403272403832,32.2244690560052,1024.06297294537
"499","Zone 2B_1",-6.45,14.033322246545,32.2265782481757,1024.06738364576
"500","Zone 2B_1",-6.75,14.0246133359469,32.2295478599559,1024.07280820682
"501","Zone 2B_1",-7.05,14.0167624619625,32.2340134330138,1024.0792102918
"502","Zone 2B_1",-7.35,14.0130960184853,32.2377667243303,1024.08420225531
"503","Zone 2B_1",-7.65,14.00960138077,32.2395443972537,1024.08763365964
"504","Zone 2B_1",-7.95,14.0057949195405,32.2361420017936,1024.08713038113
"505","Zone 2B_1",-8.25,14.00709070858,32.2383318369523,1024.08989581723
"506","Zone 2B_1",-8.55,14.0047471779837,32.2384010628546,1024.09177184918
"507","Zone 2B_1",-8.85,14.0063010884783,32.2383506139051,1024.09275492212
"508","Zone 2B_1",-9.15,14.0040764192428,32.2393440261294,1024.09531992167
"509","Zone 2B_1",-9.45,14.0055437646263,32.2390422365874,1024.09612674285
"510","Zone 2B_1",-9.75,14.0032096061185,32.2404433924782,1024.09902897551
"511","Zone 2B_1",-10.05,13.9993238426775,32.2448609493156,1024.10457827865
"512","Zone 2B_1",-10.35,13.9979764867761,32.2459581834843,1024.10704316053
"513","Zone 2B_1",-10.65,13.9974772878604,32.2442842721988,1024.1071947039
"514","Zone 2B_1",-10.95,13.9915820646911,32.24941543272,1024.1137074004
"515","Zone 2B_1",-11.25,13.988997774694,32.2488023119757,1024.11510591211
"516","Zone 2B_1",-11.55,13.9886683788177,32.2490861421116,1024.11673383409
"517","Zone 2B_1",-11.85,13.992954057868,32.2503514339077,1024.11817171158
"518","Zone 2B_1",-12.05,13.9905617766895,32.2513141836739,1024.12074732086
"519","Zone 2B_1",-12.15,13.9999910902039,32.2457538593379,1024.11451855751
"520","Zone 2B_1",-12.35,13.9928040688232,32.2464385926993,1024.11786430395
"521","Zone 2B_1",-12.65,13.9870819904967,32.246461758559,1024.1203983591
"522","Zone 2B_1",-12.95,13.9841800697935,32.2489707156686,1024.12427199429
"523","Zone 2B_1",-13.25,13.986765587359,32.2457148946777,1024.12256904165
"524","Zone 2B_1",-13.55,13.9918962832576,32.2488538081248,1024.12527966893
"525","Zone 2B_1",-13.75,13.9972553752869,32.2472659054922,1024.12376561251
"526","Zone 2B_2",-0.15,15.1043081444841,30.192758213702,1022.24853095654
"527","Zone 2B_2",-0.45,14.3122887983134,32.0618608417596,1023.85575673613
"528","Zone 2B_2",-0.75,14.240734933957,32.0962446016919,1023.89850879351
"529","Zone 2B_2",-1.05,14.2151786402653,32.1117161034206,1023.91708611038
"530","Zone 2B_2",-1.35,14.1949360416071,32.1253462370183,1023.93313322942
"531","Zone 2B_2",-1.65,14.1895154610025,32.1211726145012,1023.93237558068
"532","Zone 2B_2",-1.95,14.1794198050372,32.1305643367174,1023.94305074586
"533","Zone 2B_2",-2.25,14.1700253298319,32.137430676313,1023.95163139614
"534","Zone 2B_2",-2.55,14.1676509015886,32.1312405958793,1023.94868676281
"535","Zone 2B_2",-2.85,14.1650928328339,32.1378276290001,1023.95563891831
"536","Zone 2B_2",-3.15,14.1633143482076,32.1344716128685,1023.95475758302
"537","Zone 2B_2",-3.45,14.1612038081144,32.1365766504591,1023.95815888618
"538","Zone 2B_2",-3.75,14.1565737012389,32.1390929719853,1023.96239795494
"539","Zone 2B_2",-4.05,14.1530434727704,32.1412971521384,1023.96616871264
"540","Zone 2B_2",-4.35,14.1537508157237,32.1382046623043,1023.96497721786
"541","Zone 2B_2",-4.65,14.1515365393658,32.1438780779875,1023.97115317218
"542","Zone 2B_2",-4.95,14.1494341136995,32.1428739318102,1023.9721534221
"543","Zone 2B_2",-5.25,14.1510273250116,32.1446150634859,1023.97450863069
"544","Zone 2B_2",-5.55,14.1518449769465,32.1387608882013,1023.97116306204
"545","Zone 2B_2",-5.85,14.1492097454257,32.1417586102421,1023.97536133401
"546","Zone 2B_2",-6.15,14.1494226844154,32.1381096376974,1023.97384255393
"547","Zone 2B_2",-6.45,14.148988801731,32.1457032163599,1023.98113237448
"548","Zone 2B_2",-6.75,14.1457298062403,32.1444931430292,1023.98221247997
"549","Zone 2B_2",-7.05,14.1459174682708,32.1431887416353,1023.98250796653
"550","Zone 2B_2",-7.35,14.1428982681683,32.1465380343633,1023.98705667916
"551","Zone 2B_2",-7.65,14.1411418336353,32.1446559451632,1023.9873078503
"552","Zone 2B_2",-7.95,14.1423391198931,32.1425796850912,1023.98679922063
"553","Zone 2B_2",-8.25,14.1424163324309,32.1465288839092,1023.99117131906
"554","Zone 2B_2",-8.55,14.1424142232797,32.1450508144241,1023.99137195404
"555","Zone 2B_2",-8.85,14.1419458970497,32.145293952674,1023.99299697995
"556","Zone 2B_2",-9.15,14.1379578205411,32.144782752246,1023.99476684034
"557","Zone 2B_2",-9.45,14.1574655669053,32.017842587141,1023.89422528293
"558","Zone 2B_3",-0.15,15.6890310288157,29.6887157340808,1021.73380298181
"559","Zone 2B_3",-0.45,15.1138447019915,30.3531804009671,1022.37106383574
"560","Zone 2B_3",-0.75,14.4498141229591,31.9298748525687,1023.72655912725
"561","Zone 2B_3",-1.05,14.3068565224059,32.0693970443234,1023.86540282406
"562","Zone 2B_3",-1.35,14.2701916621107,32.1336106978452,1023.92390117318
"563","Zone 2B_3",-1.65,14.255053004781,32.1392560280714,1023.93274161687
"564","Zone 2B_3",-1.95,14.2450980105254,32.1493394937858,1023.9439291066
"565","Zone 2B_3",-2.25,14.2348470886163,32.156054789743,1023.95257637329
"566","Zone 2B_3",-2.55,14.2254758001111,32.1579223334476,1023.95730182952
"567","Zone 2B_3",-2.85,14.2121481353221,32.1660748014685,1023.96769399687
"568","Zone 2B_3",-3.15,14.196506659293,32.1759137639909,1023.97986426064
"569","Zone 2B_3",-3.45,14.1892096251385,32.1692675147514,1023.97758688172
"570","Zone 2B_3",-3.75,14.1741464975675,32.1752310444791,1023.9866469851
"571","Zone 2B_3",-4.05,14.1604870534771,32.1763123368502,1023.99164729826
"572","Zone 2B_3",-4.35,14.1502895077225,32.1887273080305,1024.00467577936
"573","Zone 2B_3",-4.65,14.1431031374927,32.1901291282021,1024.00858222339
"574","Zone 2B_3",-4.95,14.140785305235,32.1878442357783,1024.00863887434
"575","Zone 2B_3",-5.25,14.1334798756369,32.1917436992809,1024.01449854891
"576","Zone 2B_3",-5.55,14.121621140273,32.1932413764318,1024.01944310329
"577","Zone 2B_3",-5.85,14.1122863711571,32.199067858393,1024.02720697482
"578","Zone 2B_3",-6.15,14.1055739580976,32.2071431870636,1024.03616451696
"579","Zone 2B_3",-6.45,14.101351432136,32.2054901418465,1024.03709992314
"580","Zone 2B_3",-6.75,14.0973279602857,32.2074884436301,1024.04081202308
"581","Zone 2B_3",-7.05,14.0920283694902,32.2043602190496,1024.04083086598
"582","Zone 2B_3",-7.35,14.0854510000778,32.2039094139545,1024.04318084775
"583","Zone 2B_3",-7.65,14.0773694889411,32.2062544449245,1024.04799714756
"584","Zone 2B_3",-7.95,14.0714527924244,32.2169048357611,1024.05877689473
"585","Zone 2B_3",-8.25,14.0743383770206,32.211882606873,1024.05564739695
"586","Zone 2B_3",-8.55,14.0678213232955,32.2102391823507,1024.05706222909
"587","Zone 2B_3",-8.85,14.0668226565757,32.2165111590581,1024.0634495387
"588","Zone 2B_3",-9.15,14.0664232911593,32.220691094653,1024.06809840066
"589","Zone 2B_3",-9.45,14.0680179728519,32.2075605555617,1024.05897711861
"590","Zone 2B_3",-9.75,14.065784892207,32.210698720355,1024.06320021687
"591","Zone 2B_3",-10.05,14.0628196987311,32.2086909746313,1024.06360207938
"592","Zone 2B_3",-10.35,14.0635710270617,32.2147894056447,1024.06949510407
"593","Zone 2B_3",-10.65,14.0678009780253,32.2061525351296,1024.06329910294
"594","Zone 2B_3",-10.95,14.0644251377051,32.2124030269419,1024.07015928341
"595","Zone 2B_3",-11.25,14.0684290880488,32.2020821226116,1024.06270980037
"596","Zone 2B_3",-11.55,14.0683537483701,32.2113984506611,1024.07125640874
"597","Zone 2B_3",-11.85,14.0701586151656,32.2088028843815,1024.07022241768
"598","Zone 2B_3",-12.05,14.0680238833593,32.2111661527263,1024.07382696419
"599","Zone 2B_3",-12.15,14.0707028514794,32.2056043861739,1024.06898266565
"600","Zone 2B_3",-12.35,14.0695690624732,32.2091875896469,1024.07332248636
"601","Zone 2B_3",-12.45,14.0729356157185,32.2170179688973,1024.07867203008
"602","Zone 2B_3",-12.65,14.0749812317657,32.2047479055447,1024.07012177014
"603","Zone 2B_3",-13.05,14.0770812372428,32.2052337881413,1024.07152088492
"604","Zone 3_1",-0.15,14.9332254150528,30.2828699546934,1022.35437128304
"605","Zone 3_1",-0.45,14.9313738916313,30.2867733667997,1022.35910655444
"606","Zone 3_1",-0.75,14.3341995827781,31.9677708410972,1023.77991284645
"607","Zone 3_1",-1.05,14.226116102523,32.0735361054134,1023.8853430484
"608","Zone 3_1",-1.35,14.1868832007575,32.0990783914582,1023.91452635545
"609","Zone 3_1",-1.65,14.1765359586432,32.1092699941778,1023.9258729616
"610","Zone 3_1",-1.95,14.1672811296983,32.1187395180137,1023.93643416548
"611","Zone 3_1",-2.25,14.1667457863523,32.1209916304748,1023.93962409911
"612","Zone 3_1",-2.55,14.1657846473149,32.1208388904789,1023.94104614714
"613","Zone 3_1",-2.85,14.1597074100043,32.1223604953304,1023.94481622995
"614","Zone 3_1",-3.15,14.1607628183114,32.1248770023042,1023.94788072891
"615","Zone 3_1",-3.45,14.1615044225916,32.1204908735037,1023.94568414097
"616","Zone 3_1",-3.75,14.1562122090955,32.1248474706269,1023.95147979846
"617","Zone 3_1",-4.05,14.1555136843694,32.124785831796,1023.95291755561
"618","Zone 3_1",-4.35,14.1568052168449,32.12130507102,1023.95130605724
"619","Zone 3_1",-4.65,14.1527208654002,32.1277231542889,1023.95844272154
"620","Zone 3_1",-4.95,14.1551957083362,32.1198961253907,1023.95323231727
"621","Zone 3_1",-5.25,14.156781748926,32.1198274062732,1023.954192873
"622","Zone 3_1",-5.55,14.1509082673069,32.1218613426159,1023.95831642067
"623","Zone 3_1",-5.85,14.1475149358432,32.1314108499889,1023.96772670742
"624","Zone 3_1",-6.15,14.1508960273798,32.1254420164379,1023.96376347682
"625","Zone 3_1",-6.45,14.1524510693159,32.1269173655234,1023.96592122044
"626","Zone 3_1",-6.75,14.1530453073245,32.1246071118092,1023.96535668879
"627","Zone 3_1",-7.05,14.1503706796506,32.1281752813016,1023.97000333708
"628","Zone 3_1",-7.35,14.1487924607351,32.1305265691533,1023.97348423503
"629","Zone 3_1",-7.65,14.1488184235972,32.132394079666,1023.97626051707
"630","Zone 3_1",-7.95,14.1494467936067,32.1225845785903,1023.96990232893
"631","Zone 3_1",-8.25,14.1468305591688,32.1299861210856,1023.97749456186
"632","Zone 3_1",-8.55,14.1445149532215,32.1322688922852,1023.98107508294
"633","Zone 3_1",-8.85,14.1422056711837,32.1298885730489,1023.98105601183
"634","Zone 3_1",-9.15,14.1422212721106,32.1333469688539,1023.98506218043
"635","Zone 3_1",-9.45,14.1437103642085,32.1332830754962,1023.98604609791
"636","Zone 3_1",-9.75,14.1446964897976,32.1308491601642,1023.98530504421
"637","Zone 3_1",-10.05,14.1415186368355,32.1317704355611,1023.98801294106
"638","Zone 3_1",-10.35,14.137134935619,32.1349395959941,1023.99270432299
"639","Zone 3_1",-10.65,14.1309020923608,32.1402311447684,1023.99941453711
"640","Zone 3_1",-10.95,14.1103808955956,32.1567495804554,1024.01773538728
"641","Zone 3_1",-11.25,14.0970857105341,32.1632909527718,1024.02686722496
"642","Zone 3_1",-11.55,14.0875387276893,32.1684940040517,1024.03419186197
"643","Zone 3_1",-11.85,14.0819355598856,32.1802148778236,1024.04573237502
"644","Zone 3_1",-12.15,14.0798795856698,32.1749778579514,1024.04345459341
"645","Zone 3_1",-12.35,14.052224075566,32.1937399774587,1024.06497209603
"646","Zone 3_1",-12.45,14.0952624380479,32.158206981801,1024.02868377071
"647","Zone 3_1",-12.65,14.0583915077982,32.1939855329875,1024.0652317763
"648","Zone 3_1",-12.95,14.044879293124,32.1988289634996,1024.07309193102
"649","Zone 3_1",-13.25,14.0358605896899,32.2066808659613,1024.08234963807
"650","Zone 3_1",-13.45,14.0255847430069,32.2203696786819,1024.09584414683
"651","Zone 3_2",-0.15,15.0689715144425,30.6094364348627,1022.57669933168
"652","Zone 3_2",-0.45,15.0601734418114,30.6184470628028,1022.58682594436
"653","Zone 3_2",-0.75,14.5105362135019,31.9269620424067,1023.71170312403
"654","Zone 3_2",-1.05,14.4377612127337,31.9670387910994,1023.75919153995
"655","Zone 3_2",-1.35,14.3977526263525,31.9983076618123,1023.79300420586
"656","Zone 3_2",-1.65,14.3570920410743,32.0357083106017,1023.8316557368
"657","Zone 3_2",-1.95,14.3334253335223,32.0365234649711,1023.83855403843
"658","Zone 3_2",-2.25,14.3094274284437,32.0565945190514,1023.86036884498
"659","Zone 3_2",-2.55,14.2705675547042,32.0715372024193,1023.88130289989
"660","Zone 3_2",-2.85,14.2139971068025,32.0802738056911,1023.90110183483
"661","Zone 3_2",-3.15,14.1631845714238,32.1066705428335,1023.9333094484
"662","Zone 3_2",-3.45,14.1245100932822,32.1042316072321,1023.94075309966
"663","Zone 3_2",-3.75,14.0964831337068,32.1277659947362,1023.9660385953
"664","Zone 3_2",-4.05,14.0894803213217,32.1303794929644,1023.97083514303
"665","Zone 3_2",-4.35,14.0893890008119,32.1338230011132,1023.9748490849
"666","Zone 3_2",-4.65,14.0892262701359,32.1448102491397,1023.98470365236
"667","Zone 3_2",-4.95,14.0939217725389,32.1419494499873,1023.98287049347
"668","Zone 3_2",-5.25,14.1031477074912,32.1411805753216,1023.9817178845
"669","Zone 3_2",-5.55,14.0973814346276,32.1336101499686,1023.97841464463
"670","Zone 3_2",-5.85,14.0827308896617,32.1373374799524,1023.98565620216
"671","Zone 3_2",-6.15,14.0824282937471,32.1467590416249,1023.99433092078
"672","Zone 3_2",-6.45,14.0805470575408,32.1542007824405,1024.00179784968
"673","Zone 3_2",-6.75,14.07475426615,32.1490049551757,1024.00032068274
"674","Zone 3_2",-7.05,14.0662738003313,32.1408438186184,1023.99711445646
"675","Zone 3_2",-7.35,14.0787473520658,32.1382270004423,1023.99387103663
"676","Zone 3_2",-7.65,14.090120486194,32.1371849937141,1023.99206572865
"677","Zone 3_2",-7.95,14.0936048631932,32.1415759138969,1023.99607555255
"678","Zone 3_2",-8.25,14.0845220627418,32.1439966964652,1024.00115647222
"679","Zone 3_2",-8.55,14.0637239585806,32.1546468228979,1024.01499669231
"680","Zone 3_2",-8.85,14.0645873405816,32.1474321679445,1024.01059020477
"681","Zone 3_2",-9.15,14.0718093322296,32.1374517996625,1024.00274090637
"682","Zone 3_2",-9.45,14.0671223811043,32.1290845297469,1023.99859210739
"683","Zone 3_2",-9.75,14.0466874611337,32.1443757410292,1024.01594167305
"684","Zone 3_2",-10.05,14.0402601025282,32.1488911698657,1024.02209001671
"685","Zone 3_2",-10.35,14.0388439815187,32.1516828250395,1024.02587713612
"686","Zone 3_2",-10.65,14.0350999559644,32.1510141458733,1024.02747186272
"687","Zone 3_2",-10.95,14.0302007220127,32.1526177839282,1024.03105772598
"688","Zone 3_2",-11.25,14.0332919561655,32.1520528010283,1024.03132743671
"689","Zone 3_2",-11.55,14.0373824234348,32.1613363933964,1024.03899291143
"690","Zone 3_2",-11.85,14.0339710892354,32.153130566779,1024.03470148848
"691","Zone 3_2",-12.15,14.0282196276866,32.1538963873711,1024.03781625043
"692","Zone 3_2",-12.45,14.0299067382761,32.1528185632192,1024.03817026603
"693","Zone 3_3",-0.15,14.7083749320322,30.8150452476937,1022.81105349993
"694","Zone 3_3",-0.45,14.2194064213185,32.0906472562919,1023.89725910683
"695","Zone 3_3",-0.75,14.1931583240541,32.1004398643772,1023.91159355316
"696","Zone 3_3",-1.05,14.1786889155119,32.1109494276441,1023.92403812334
"697","Zone 3_3",-1.35,14.1620213790769,32.1180826859954,1023.93432988688
"698","Zone 3_3",-1.65,14.1408853679148,32.1239997546588,1023.94460073286
"699","Zone 3_3",-1.95,14.092703312868,32.1412406098059,1023.96917245683
"700","Zone 3_3",-2.25,14.0611080110533,32.161988727208,1023.99303373824
"701","Zone 3_3",-2.55,14.0421714040629,32.1617397910543,1023.99807984219
"702","Zone 3_3",-2.85,14.0313953490628,32.1630285582983,1024.00263151224
"703","Zone 3_3",-3.15,14.0261008324869,32.166829025603,1024.00799485269
"704","Zone 3_3",-3.45,14.0214919557878,32.1597366884315,1024.00480785851
"705","Zone 3_3",-3.75,14.0166079243573,32.1761632302706,1024.01983164283
"706","Zone 3_3",-4.05,14.0114022236077,32.1437731950194,1023.99723739829
"707","Zone 3_3",-4.35,14.0078582408562,32.1473193852778,1024.00204282124
"708","Zone 3_3",-4.65,14.0131638929467,32.1797628123605,1024.0273390757
"709","Zone 3_3",-4.95,14.0119610846265,32.1899864638904,1024.03681946523
"710","Zone 3_3",-5.25,14.0139146310175,32.1927015751545,1024.03985538084
