"Device","FileName","CastTime_Local","SampleType","CastData","LocationSource","Latitude_Default","Altitude_Default","Latitude_Start","Longitude_Start","Altitude_Start","GPS_Horiz_error_Start","GPS_Vert_error_Start","GPS_Num_Sat_Start","Latitude_End","Longitude_End","Altitude_End","GPS_Horiz_error_End","GPS_Vert_error_End","GPS_Num_Sat_End","Cast_Duration","SamplesPerSecond","Elec_Calib_Date","Conduct_Calib_Date","Temp_Calib_Date","Press_Calib_Date","day","month","year","hour","minute","Pressure","Depth","Temperature","Conductivity","Conductance","Salinity","SoundVelocity","Density","station"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,4.05,4.05511880060063,16.5117057373518,35751.2403492431,43061.6373312197,27.4845021689779,1502.79925296825,1019.88332492871,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,4.35,4.35507567379788,16.4944815392906,35780.9734036479,43115.3397708649,27.5215821676546,1502.79312641044,1019.91685176179,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,4.65,4.6550221927134,16.4666081449995,35804.2317729549,43172.3661213807,27.5604969058954,1502.75596122161,1019.95412752028,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,4.95,4.95495951477973,16.4511254842217,35823.8411143753,43212.1452625112,27.5878057882929,1502.74402896995,1019.97978681126,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,5.25,5.25488864311165,16.4357803675298,35850.9158660351,43260.818968585,27.6214193168592,1502.73973677859,1020.01024415438,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,5.55,5.55481232998971,16.4234064740235,35845.4382851013,43267.1300313989,27.6251828910491,1502.71048696001,1020.01718528757,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,5.85,5.85473391643042,16.4225909164969,35854.3863557089,43278.7828602841,27.6332984202081,1502.72221324106,1020.02491888494,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,6.15,6.15465381219614,16.4158541489878,35851.0952085691,43281.8493608749,27.635041669571,1502.70819641889,1020.02907299559,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,6.45,6.45457060200624,16.4100173200935,35868.9991276579,43309.5678883635,27.6542855792031,1502.71703396592,1020.04643376552,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,6.75,6.75448348464755,16.40957779329,35881.2289656844,43324.7945014046,27.6649512089063,1502.73285437094,1020.05603816663,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,7.05,7.05439284049311,16.4043055176803,35895.8197054134,43347.9311590981,27.6809797630342,1502.73976606166,1020.07081232552,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,7.35,7.35429530177992,16.3933460785949,35930.9661176096,43401.8622816651,27.71853794487,1502.75363267119,1020.10332756516,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,7.55993279497674,7.56415290314699,16.3836908729314,35972.3536162098,43461.9929462827,27.7605861081876,1502.77521794364,1020.13859472768,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,7.55993279497674,7.56051950509446,16.3836908729314,35972.3536162098,43461.9929462827,27.7605861081876,1502.77521794364,1020.13859472768,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,7.35,7.35066417774007,16.3815229846397,35951.1467105625,43438.6461850463,27.744005292803,1502.745980016,1020.12543294992,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,7.05,7.05076989608797,16.3550402910677,35890.6173501716,43393.2805984034,27.7106440354381,1502.62020062401,1020.1043501367,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,6.75,6.75086856111949,16.3601294384817,35856.7601550032,43347.0115323695,27.6782262413104,1502.59394087683,1020.07706153804,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,6.45,6.45096196572214,16.3687523938103,35854.996589795,43335.8447077071,27.6708441904276,1502.60740267633,1020.06817674592,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,6.15,6.15105205025951,16.3681127608448,35834.7077217837,43311.9924142412,27.6540178956877,1502.58115247896,1020.05408893064,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,5.85,5.85114054568002,16.3731712507007,35846.8269211772,43321.3430799917,27.6609865595833,1502.59994712139,1020.05697897838,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,5.55,5.55122701008376,16.3796962667096,35830.1354507527,43294.3432206612,27.6422882061352,1502.59389094643,1020.03988558558,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,5.25,5.25131196375513,16.377497153086,35839.3623375542,43307.7938534536,27.6517986983452,1502.59296872238,1020.04631463887,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,4.95,4.9513993314904,16.3810645182674,35860.0232429133,43329.0245917709,27.6671057493,1502.61666792665,1020.05591883999,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,4.65,4.65148508984068,16.3888483732035,35838.8999892314,43295.3578051651,27.6437476590082,1502.60919145713,1020.03497947498,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,4.35,4.35156451328851,16.3931203157599,35811.310560427,43257.5634395848,27.617294607542,1502.58722170013,1020.01244043464,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,4.05,4.05163901829468,16.3986858256834,35802.3430463814,43240.9173531904,27.6058800839688,1502.58651853468,1020.00113701702,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,3.75,3.75170742595283,16.4136796509237,35774.732033348,43191.9263572973,27.5720329157157,1502.58948559015,1019.97058137373,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,3.45,3.45176767050336,16.4211824923735,35746.4949382996,43150.017439605,27.5428322050315,1502.57443459485,1019.94522964757,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,3.15,3.15182201233625,16.4354550779111,35741.5131564831,43129.1427707,27.5288526749546,1502.59790549057,1019.93004934196,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,2.85,2.85186243941537,16.4578452350833,35646.8692632291,42991.7052624135,27.4327853315847,1502.55261352046,1019.85021777062,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,2.55,2.55186162082059,16.5215232752474,35413.1934900093,42644.3813913741,27.1903448855398,1502.46821993751,1019.64923929978,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,2.25,2.25181258326134,16.6065811452775,35316.1257741321,42440.552434264,27.0504291372717,1502.56749571183,1019.52206405215,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,1.95,1.95172973466743,16.6481498685846,35206.529569427,42266.6189020601,26.9296173504402,1502.55340291836,1019.41909130084,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,1.65,1.65160417709135,16.7038252297637,34981.8432212724,41940.8088209449,26.7023349762968,1502.46135049524,1019.23154035254,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,1.35,1.35142288893812,16.8304524024847,34830.0044256779,41632.3544514295,26.4905955939896,1502.60664570429,1019.0402169535,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,1.05,1.05118749113651,16.9147482980291,34652.406082381,41336.7698596086,26.2861146867738,1502.62884232435,1018.86380557233,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,0.75,0.750908999084041,16.9895860728191,34556.717442255,41149.1522949596,26.1573052572064,1502.70788564853,1018.74735345229,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,0.45,0.450582248078674,17.0853832091863,34335.3461475652,40792.4836717069,25.9104754486994,1502.71677737186,1018.5360144819,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,0.15,0.150199346397891,17.205361645261,34229.33984375,40550.9377356483,25.7456425469052,1502.89290224242,1018.38193118782,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
"CC1747005","CC1747005_20220912_174528",2022-09-12 14:45:28,"Cast","Down & up","GPS",32,0,45.1826804,-66.3191378,-24.5300006866455,7.88000011444092,9.69999980926514,5,"45.1828746","-66.3190405","-32.6199989318848","6.53000020980835","9.81999969482422","7",37.6,5,"0001-01-01","2017-12-06","2017-11-30","2017-11-29",12,9,2022,14,45,NA,NA,NA,NA,NA,NA,NA,NA,"Musq_4"
