Time,Conductivity,Temperature,Pressure,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2023-09-13 16:58:29.000,24.4073674,17.7596158,11.4384225,1.3059225,1.2952732,17.5035179,1495.2813618,28321.7086669,11.9809328
2023-09-13 16:58:29.500,24.4070404,17.7619137,11.4393899,1.3068899,1.2962327,17.5022802,1495.2871023,28319.8866695,11.9795018
2023-09-13 16:58:30.000,24.4106581,17.7637009,11.4523011,1.3198011,1.3090386,17.5043565,1495.2952031,28322.9622435,11.9807562
2023-09-13 16:58:30.500,24.4139366,17.7635222,11.4531608,1.3206608,1.3098913,17.5070079,1495.2976605,28326.8784238,11.9828161
2023-09-13 16:58:31.000,24.4135476,17.7622609,11.4434528,1.3109528,1.3002624,17.5072427,1495.2938556,28327.2190259,11.9832219
2023-09-13 16:58:31.500,24.4075207,17.7607392,11.4392847,1.3067847,1.2961283,17.5031587,1495.2844527,28321.1812612,11.9804221
2023-09-13 16:58:32.000,24.4049937,17.7592431,11.4435606,1.3110606,1.3003694,17.5018113,1495.2783618,28319.1883396,11.9797372
2023-09-13 16:58:32.500,24.4025636,17.7604941,11.4484569,1.3159569,1.3052257,17.4993675,1495.2795586,28315.5832077,11.9776310
2023-09-13 16:58:33.000,24.3977865,17.7614745,11.4601578,1.3276578,1.3168312,17.4951943,1495.2780738,28309.4247675,11.9742975
2023-09-13 16:58:33.500,24.3972457,17.7616175,11.4725308,1.3400308,1.3291033,17.4947060,1495.2781695,28308.7075094,11.9739510
2023-09-13 16:58:34.000,24.3952372,17.7605860,11.4750328,1.3425328,1.3315849,17.4935679,1495.2737264,28307.0243041,11.9733177
2023-09-13 16:58:34.500,24.3896935,17.7616430,11.4698694,1.3373694,1.3264637,17.4887637,1495.2714873,28299.9285983,11.9694116
2023-09-13 16:58:35.000,24.3873747,17.7625775,11.4620680,1.3295680,1.3187258,17.4865455,1495.2717479,28296.6518316,11.9674878
2023-09-13 16:58:35.500,24.3885760,17.7631290,11.4567718,1.3242718,1.3134729,17.4872550,1495.2741721,28297.6997845,11.9678854
2023-09-13 16:58:36.000,24.3891530,17.7632311,11.4655132,1.3330132,1.3221430,17.4876628,1495.2750941,28298.3051351,11.9682132
2023-09-13 16:58:36.500,24.3878117,17.7628737,11.4698444,1.3373444,1.3264388,17.4867609,1495.2730380,28296.9731310,11.9676232
2023-09-13 16:58:37.000,24.3862935,17.7627154,11.4561000,1.3236000,1.3128065,17.4856388,1495.2710517,28295.3108400,11.9667413
2023-09-13 16:58:37.500,24.3873815,17.7627307,11.4523886,1.3198886,1.3091254,17.4864875,1495.2719974,28296.5636460,11.9673672
2023-09-13 16:58:38.000,24.3771794,17.7623784,11.4853654,1.3528654,1.3418333,17.4786183,1495.2625541,28284.9471389,11.9616031
2023-09-13 16:58:38.500,24.3739561,17.7634609,11.5038982,1.3713982,1.3602149,17.4756217,1495.2628290,28280.5284776,11.9591739
2023-09-13 16:58:39.000,24.3674597,17.7644516,11.4895630,1.3570630,1.3459966,17.4701007,1495.2594223,28272.3700052,11.9546953
2023-09-13 16:58:39.500,24.3586801,17.7680058,11.4696885,1.3371885,1.3262842,17.4616968,1495.2606124,28259.9569802,11.9474476
2023-09-13 16:58:40.000,24.3494466,17.7673879,11.4565885,1.3240885,1.3132911,17.4547124,1495.2505854,28249.6315564,11.9422064
2023-09-13 16:58:40.500,24.3539991,17.7687820,11.4690957,1.3365957,1.3256962,17.4576911,1495.2584808,28254.0401995,11.9442300
2023-09-13 16:58:41.000,24.3567872,17.7730973,11.4850734,1.3525734,1.3415436,17.4580403,1495.2725156,28254.5724906,11.9436410
2023-09-13 16:58:41.500,24.3593422,17.7719891,11.4837043,1.3512043,1.3401857,17.4605182,1495.2718589,28258.2303004,11.9457584
2023-09-13 16:58:42.000,24.3538303,17.7704928,11.4626438,1.3301438,1.3192970,17.4568317,1495.2627059,28252.7730810,11.9431797
2023-09-13 16:58:42.500,24.3498292,17.7712128,11.4489523,1.3164523,1.3057171,17.4533867,1495.2608177,28247.6806391,11.9403419
2023-09-13 16:58:43.000,24.3553355,17.7753852,11.4576154,1.3251154,1.3143095,17.4559324,1495.2767708,28251.4559172,11.9414219
2023-09-13 16:58:43.500,24.3519409,17.7786895,11.4716559,1.3391559,1.3282356,17.4518588,1495.2826393,28245.4499648,11.9376756
2023-09-13 16:58:44.000,24.3527596,17.7788581,11.4764445,1.3439445,1.3329851,17.4524288,1495.2838850,28246.2941562,11.9380948
2023-09-13 16:58:44.500,24.3507693,17.7780767,11.4794852,1.3469852,1.3360010,17.4511982,1495.2801226,28244.4746024,11.9373399
2023-09-13 16:58:45.000,24.3508363,17.7761615,11.4791626,1.3466626,1.3356810,17.4520657,1495.2751621,28245.7511090,11.9384099
2023-09-13 16:58:45.500,24.3564521,17.7749920,11.4738125,1.3413125,1.3303745,17.4569730,1495.2769959,28252.9973693,11.9423713
2023-09-13 16:58:46.000,24.3634280,17.7740012,11.4765830,1.3440830,1.3331225,17.4628709,1495.2806374,28261.7098082,11.9470845
2023-09-13 16:58:46.500,24.3760992,17.7738378,11.4750783,1.3425783,1.3316301,17.4728895,1495.2914302,28276.5108361,11.9547364
2023-09-13 16:58:47.000,24.3843452,17.7741697,11.4746740,1.3421740,1.3312290,17.4792227,1495.2996111,28285.8682391,11.9594826
2023-09-13 16:58:47.500,24.3879565,17.7749000,11.4729276,1.3404276,1.3294969,17.4817474,1495.3046993,28289.5994940,11.9612390
2023-09-13 16:58:48.000,24.3918860,17.7742566,11.4649668,1.3324668,1.3216010,17.4851087,1495.3063729,28294.5610769,11.9638991
2023-09-13 16:58:48.500,24.4024618,17.7734752,11.4556076,1.3231076,1.3123181,17.4937484,1495.3135623,28307.3191723,11.9705992
2023-09-13 16:58:49.000,24.4063040,17.7740727,11.4594003,1.3269003,1.3160799,17.4965100,1495.3185982,28311.4013014,11.9725893
2023-09-13 16:58:49.500,24.4133047,17.7743536,11.4687087,1.3362087,1.3253124,17.5018858,1495.3256990,28319.3458651,11.9766617
2023-09-13 16:58:50.000,24.4067179,17.7696910,11.4678206,1.3353206,1.3244315,17.4987025,1495.3076355,28314.6309417,11.9752370
2023-09-13 16:58:50.500,24.3921103,17.7668261,11.4654293,1.3329293,1.3220597,17.4884526,1495.2871298,28299.4813064,11.9680418
2023-09-13 16:58:51.000,24.3910282,17.7658967,11.4648375,1.3323375,1.3214728,17.4879991,1495.2837264,28298.8087671,11.9678937
2023-09-13 16:58:51.500,24.3875733,17.7670406,11.4639241,1.3314241,1.3205668,17.4847983,1495.2836390,28294.0830148,11.9652082
2023-09-13 16:58:52.000,24.3926021,17.7673062,11.4623121,1.3298121,1.3189680,17.4886348,1495.2887722,28299.7508145,11.9680633
2023-09-13 16:58:52.500,24.3867181,17.7683479,11.4634675,1.3309675,1.3201139,17.4835695,1495.2862948,28292.2710245,11.9639903
2023-09-13 16:58:53.000,24.3874285,17.7700944,11.4632538,1.3307538,1.3199019,17.4833829,1495.2914939,28291.9999548,11.9634722
2023-09-13 16:58:53.500,24.3746125,17.7697472,11.4613994,1.3288994,1.3180627,17.4734674,1495.2791787,28277.3496963,11.9559932
2023-09-13 16:58:54.000,24.3647703,17.7723568,11.4616147,1.3291147,1.3182762,17.4646279,1495.2772792,28264.2968710,11.9487073
2023-09-13 16:58:54.500,24.3742779,17.7721678,11.4677750,1.3352750,1.3243863,17.4721722,1495.2853230,28275.4445640,11.9545164
2023-09-13 16:58:55.000,24.3763849,17.7662287,11.4666191,1.3341191,1.3232399,17.4763573,1495.2716249,28281.6114306,11.9589714
2023-09-13 16:58:55.500,24.3782188,17.7653503,11.4628290,1.3303290,1.3194806,17.4781726,1495.2708914,28284.2897664,11.9605243
2023-09-13 16:58:56.000,24.3916598,17.7655189,11.4655187,1.3330187,1.3221484,17.4886563,1495.2833091,28299.7787071,11.9684779
2023-09-13 16:58:56.500,24.4429686,17.7622456,11.4672411,1.3347411,1.3238568,17.5303573,1495.3203305,28361.3660629,12.0009220
2023-09-13 16:58:57.000,24.4792451,17.7491178,11.4664875,1.3339875,1.3231093,17.5644827,1495.3181984,28411.7259699,12.0297072
2023-09-13 16:58:57.500,24.4919949,17.7445074,11.4672156,1.3347156,1.3238315,17.5764811,1495.3174799,28429.4302814,12.0398312
2023-09-13 16:58:58.000,24.5107804,17.7462127,11.4641772,1.3316772,1.3208179,17.5905195,1495.3385887,28450.1598830,12.0501349
2023-09-13 16:58:58.500,24.5178396,17.7487757,11.4641750,1.3316750,1.3208157,17.5949697,1495.3515664,28456.7362797,12.0529711
2023-09-13 16:58:59.000,24.5212716,17.7430677,11.4685901,1.3360901,1.3251948,17.6001172,1495.3397611,28464.3223717,12.0581342
2023-09-13 16:58:59.500,24.5148774,17.7412195,11.4683494,1.3358494,1.3249560,17.5958827,1495.3292388,28458.0663974,12.0553073
2023-09-13 16:59:00.000,24.5101439,17.7453396,11.4663039,1.3338039,1.3229272,17.5903932,1495.3357741,28449.9719433,12.0502358
2023-09-13 16:59:00.500,24.5018420,17.7466671,11.4648810,1.3323810,1.3215159,17.5832971,1495.3318438,28439.4983373,12.0445441
2023-09-13 16:59:01.000,24.4658022,17.7526409,11.4659828,1.3334828,1.3226087,17.5524083,1495.3154626,28393.9054475,12.0197597
2023-09-13 16:59:01.500,24.4450757,17.7577572,11.4661463,1.3336463,1.3227709,17.5339319,1495.3104395,28366.6332964,12.0046013
2023-09-13 16:59:02.000,24.4400237,17.7603154,11.4671150,1.3346150,1.3237317,17.5288687,1495.3126623,28359.1624803,12.0002032
2023-09-13 16:59:02.500,24.4141848,17.7633384,11.4645863,1.3320863,1.3212236,17.5072790,1495.2975858,28327.2817757,11.9831133
2023-09-13 16:59:03.000,24.4607887,17.7636805,11.4578113,1.3253113,1.3145039,17.5437463,1495.3397577,28381.1401555,12.0107601
2023-09-13 16:59:03.500,24.4779703,17.7571648,11.4539119,1.3214119,1.3106362,17.5600368,1495.3379120,28405.1780047,12.0245390
2023-09-13 16:59:04.000,24.4796412,17.7595903,11.4595881,1.3270881,1.3162662,17.5603102,1495.3458333,28405.5895552,12.0242515
2023-09-13 16:59:04.500,24.4822140,17.7534987,11.4643489,1.3318489,1.3209882,17.5649401,1495.3322623,28412.4118604,12.0291048
2023-09-13 16:59:05.000,24.4831966,17.7499297,11.4615810,1.3290810,1.3182428,17.5672420,1495.3237538,28415.8007620,12.0316105
2023-09-13 16:59:05.500,24.4805952,17.7474993,11.4571978,1.3246978,1.3138954,17.5662392,1495.3150123,28414.3126192,12.0313495
2023-09-13 16:59:06.000,24.4770300,17.7469836,11.4536481,1.3211481,1.3103746,17.5636583,1495.3104369,28410.4994016,12.0294802
2023-09-13 16:59:06.500,24.4800285,17.7486379,11.4573076,1.3248076,1.3140043,17.5653059,1495.3174893,28412.9375181,12.0303953
2023-09-13 16:59:07.000,24.4734714,17.7486736,11.4612117,1.3287117,1.3178765,17.5601357,1495.3118194,28405.3044643,12.0264706
2023-09-13 16:59:07.500,24.4678433,17.7495365,11.4610225,1.3285225,1.3176889,17.5553425,1495.3090728,28398.2287956,12.0226369
2023-09-13 16:59:08.000,24.4741157,17.7512470,11.4576364,1.3251364,1.3143303,17.5595408,1495.3190664,28404.4314767,12.0254492
2023-09-13 16:59:08.500,24.4789529,17.7483724,11.4533058,1.3208058,1.3100351,17.5645750,1495.3157737,28411.8564313,12.0298781
2023-09-13 16:59:09.000,24.4740669,17.7466926,11.4498126,1.3173126,1.3065704,17.5614546,1495.3069797,28407.2434624,12.0278483
2023-09-13 16:59:09.500,24.4380760,17.7499348,11.4485209,1.3160209,1.3052892,17.5317797,1495.2834624,28363.4294435,12.0045637
2023-09-13 16:59:10.000,24.4311662,17.7528145,11.4469916,1.3144916,1.3037724,17.5251191,1495.2848363,28353.5993344,11.9988699
2023-09-13 16:59:10.500,24.4258288,17.7577418,11.4360465,1.3035465,1.2929166,17.5188222,1495.2928137,28344.3083915,11.9929707
2023-09-13 16:59:11.000,24.4216289,17.7620260,11.4369090,1.3044090,1.2937720,17.5136926,1495.3003106,28336.7434162,11.9881511
2023-09-13 16:59:11.500,24.4297100,17.7626082,11.4479919,1.3154919,1.3047646,17.5197901,1495.3091909,28345.7542384,11.9927160
2023-09-13 16:59:12.000,24.4306753,17.7611120,11.4539374,1.3214374,1.3106616,17.5211864,1495.3062296,28347.8143973,11.9941267
2023-09-13 16:59:12.500,24.4149135,17.7625060,11.4512240,1.3187240,1.3079703,17.5082095,1495.2958367,28328.6500113,11.9839400
2023-09-13 16:59:13.000,24.3865429,17.7645078,11.4432903,1.3107903,1.3001013,17.4850731,1495.2757571,28294.4760421,11.9658683
2023-09-13 16:59:13.500,24.3677643,17.7691497,11.4428887,1.3103887,1.2997029,17.4683482,1495.2712343,28269.7793642,11.9521427
2023-09-13 16:59:14.000,24.3677652,17.7713808,11.4502357,1.3177357,1.3069901,17.4673973,1495.2771965,28268.3825261,11.9509730
2023-09-13 16:59:14.500,24.3476616,17.7731483,11.4545958,1.3220958,1.3113145,17.4508603,1495.2640547,28243.9545539,11.9380292
2023-09-13 16:59:15.000,24.3403330,17.7731739,11.4532492,1.3207492,1.3099789,17.4450963,1495.2575963,28235.4371858,11.9336316
2023-09-13 16:59:15.500,24.3317601,17.7760185,11.4481966,1.3156966,1.3049675,17.4371582,1495.2573572,28223.7131274,11.9269575
2023-09-13 16:59:16.000,24.3343838,17.7772953,11.4458322,1.3133322,1.3026224,17.4386753,1495.2629903,28225.9577953,11.9278270
2023-09-13 16:59:16.500,24.3206073,17.7769684,11.4536341,1.3211341,1.3103607,17.4279993,1495.2500390,28210.1824965,11.9198086
2023-09-13 16:59:17.000,24.3110448,17.7783627,11.4618388,1.3293388,1.3184985,17.4199003,1495.2453416,28198.2194908,11.9133833
2023-09-13 16:59:17.500,24.2995583,17.7802625,11.4628096,1.3303096,1.3194614,17.4100791,1495.2401455,28183.7098665,11.9055065
2023-09-13 16:59:18.000,24.2996182,17.7814423,11.4572425,1.3247425,1.3139397,17.4096265,1495.2431986,28183.0424848,11.9048836
2023-09-13 16:59:18.500,24.3013485,17.7808805,11.4546103,1.3221103,1.3113290,17.4112233,1495.2432187,28185.4002485,11.9062075
2023-09-13 16:59:19.000,24.3003111,17.7802523,11.4537229,1.3212229,1.3104488,17.4106760,1495.2406384,28184.5892956,11.9059219
2023-09-13 16:59:19.500,24.2792258,17.7834036,11.4553140,1.3228140,1.3120269,17.3927939,1495.2302199,28158.1674698,11.8916454
2023-09-13 16:59:20.000,24.2577879,17.7868563,11.4586506,1.3261506,1.3153363,17.3745115,1495.2203123,28131.1524837,11.8770077
2023-09-13 16:59:20.500,24.2739321,17.7902120,11.4536484,1.3211484,1.3103749,17.3857555,1495.2433372,28147.7818550,11.8848200
2023-09-13 16:59:21.000,24.2959463,17.7928119,11.4535987,1.3210987,1.3103256,17.4019229,1495.2696645,28171.6866676,11.8965630
2023-09-13 16:59:21.500,24.2856554,17.7936496,11.4530901,1.3205901,1.3098212,17.3934950,1495.2627267,28159.2315876,11.8899679
2023-09-13 16:59:22.000,24.3536906,17.7880617,11.4461240,1.3136240,1.3029119,17.4492507,1495.3083120,28241.6142783,11.9335624
2023-09-13 16:59:22.500,24.3661109,17.7748745,11.4447550,1.3122550,1.3015540,17.4646119,1495.2847862,28264.2749874,11.9480784
2023-09-13 16:59:23.000,24.3649104,17.7739501,11.4503768,1.3178768,1.3071300,17.4640618,1495.2813922,28263.4613218,11.9478836
2023-09-13 16:59:23.500,24.3739503,17.7756508,11.4528540,1.3203540,1.3095870,17.4704345,1495.2939072,28272.8820972,11.9523788
2023-09-13 16:59:24.000,24.3068929,17.7808141,11.4513218,1.3188218,1.3080673,17.4156032,1495.2479090,28191.8722839,11.9095397
2023-09-13 16:59:24.500,24.3705616,17.7803494,11.4520763,1.3195763,1.3088156,17.4657736,1495.3031874,28266.0082592,11.9478191
2023-09-13 16:59:25.000,24.3902516,17.7736386,11.4624354,1.3299354,1.3190902,17.4840893,1495.3032636,28293.0527052,11.9632448
2023-09-13 16:59:25.500,24.3775929,17.7692416,11.4598544,1.3273544,1.3165303,17.4760235,1495.2804754,28281.1242848,11.9580399
2023-09-13 16:59:26.000,24.3939492,17.7646712,11.4515705,1.3190705,1.3083139,17.4908186,1495.2828953,28302.9667037,11.9702426
2023-09-13 16:59:26.500,24.3991834,17.7626133,11.4466244,1.3141244,1.3034082,17.4958085,1495.2820748,28310.3310005,11.9744594
2023-09-13 16:59:27.000,24.3883642,17.7632618,11.4488853,1.3163853,1.3056507,17.4870337,1495.2742032,28297.3707596,11.9676529
2023-09-13 16:59:27.500,24.3863474,17.7655597,11.4507160,1.3182160,1.3074665,17.4844695,1495.2784585,28293.5894235,11.9652165
2023-09-13 16:59:28.000,24.3882185,17.7694765,11.4527883,1.3202883,1.3095218,17.4842688,1495.2904071,28293.3039316,11.9642319
2023-09-13 16:59:28.500,24.4020189,17.7715907,11.4502346,1.3177346,1.3069889,17.4942054,1495.3081498,28307.9876993,11.9713276
2023-09-13 16:59:29.000,24.3968387,17.7686492,11.4456102,1.3131102,1.3024023,17.4913927,1495.2957768,28303.8234197,11.9697982
2023-09-13 16:59:29.500,24.3814198,17.7699617,11.4474405,1.3149405,1.3042177,17.4787243,1495.2855552,28285.1125556,11.9598845
2023-09-13 16:59:30.000,24.3662706,17.7726325,11.4509654,1.3184654,1.3077138,17.4656906,1495.2791593,28265.8645798,11.9494087
2023-09-13 16:59:30.500,24.3397990,17.7713711,11.4538705,1.3213705,1.3105952,17.4454437,1495.2524112,28235.9457852,11.9342858
2023-09-13 16:59:31.000,24.3278753,17.7725815,11.4606785,1.3281785,1.3173477,17.4355672,1495.2451115,28221.3564450,11.9265411
2023-09-13 16:59:31.500,24.3910349,17.7751911,11.4582073,1.3257073,1.3148967,17.4840434,1495.3079536,28292.9878401,11.9628573
2023-09-13 16:59:32.000,24.3483407,17.7788581,11.4438981,1.3113981,1.3007041,17.4489667,1495.2794342,28241.1687311,11.9353137
2023-09-13 16:59:32.500,24.3811569,17.7744047,11.4141255,1.2816255,1.2711743,17.4766315,1495.2964100,28282.0225660,11.9571875
2023-09-13 16:59:33.000,24.3781640,17.7729287,11.4151487,1.2826487,1.2721892,17.4749101,1495.2899068,28279.4757847,11.9561993
2023-09-13 16:59:33.500,24.3742178,17.7737663,11.4421021,1.3096021,1.2989227,17.4714494,1495.2890362,28274.3732568,11.9535074
2023-09-13 16:59:34.000,24.4011802,17.7665555,11.4500926,1.3175926,1.3068481,17.4956945,1495.2942237,28310.1739518,11.9735417
2023-09-13 16:59:34.500,24.4371770,17.7632618,11.4405439,1.3080439,1.2973773,17.5253783,1495.3174111,28354.0072624,11.9967946
2023-09-13 16:59:35.000,24.3970997,17.7595086,11.4301383,1.2976383,1.2870565,17.4954996,1495.2718282,28309.8616166,11.9748167
2023-09-13 16:59:35.500,24.3614989,17.7614643,11.4243836,1.2918836,1.2813487,17.4667051,1495.2452457,28267.3257162,11.9524590
2023-09-13 16:59:36.000,24.3513587,17.7672704,11.4272365,1.2947365,1.2841784,17.4562697,1495.2514968,28251.9234639,11.9432844
2023-09-13 16:59:36.500,24.3526105,17.7736335,11.4258398,1.2933398,1.2827930,17.4545449,1495.2692483,28249.3915968,11.9405992
2023-09-13 16:59:37.000,24.3087264,17.7795935,11.4222113,1.2897113,1.2791942,17.4175661,1495.2458636,28194.7613725,11.9111643
2023-09-13 16:59:37.500,24.3405759,17.7805179,11.4306297,1.2981297,1.2875439,17.4421687,1495.2766754,28231.1241640,11.9297245
2023-09-13 16:59:38.000,24.3644667,17.7796599,11.4401550,1.3076550,1.2969915,17.4612849,1495.2957804,28259.3708893,11.9444980
2023-09-13 16:59:38.500,24.3558888,17.7783116,11.4385715,1.3060715,1.2954209,17.4551253,1495.2846137,28250.2657050,11.9400934
2023-09-13 16:59:39.000,24.3955217,17.7721729,11.4317407,1.2992407,1.2886458,17.4888587,1495.3036050,28300.0853097,11.9670506
2023-09-13 16:59:39.500,24.3807445,17.7733884,11.4264436,1.2939436,1.2833920,17.4767381,1495.2935842,28282.1810853,11.9575425
2023-09-13 16:59:40.000,24.3831900,17.7794862,11.4283830,1.2958830,1.2853155,17.4760599,1495.3117477,28281.1961226,11.9557251
2023-09-13 16:59:40.500,24.3613482,17.7761717,11.4314787,1.2989787,1.2883859,17.4603233,1495.2837397,28257.9379627,11.9444765
2023-09-13 16:59:41.000,24.3721946,17.7768407,11.4316703,1.2991703,1.2885760,17.4685536,1495.2951192,28270.1000929,11.9505965
2023-09-13 16:59:41.500,24.3462604,17.7725304,11.4280400,1.2955400,1.2849754,17.4500284,1495.2607603,28242.7158241,11.9374093
2023-09-13 16:59:42.000,24.3458531,17.7748898,11.4225008,1.2900008,1.2794813,17.4487062,1495.2664874,28240.7666909,11.9358714
2023-09-13 16:59:42.500,24.3365027,17.7761206,11.4246825,1.2921825,1.2816452,17.4408422,1495.2614495,28229.1503921,11.9296329
2023-09-13 16:59:43.000,24.3319913,17.7759214,11.4374626,1.3049626,1.2943211,17.4373830,1495.2571333,28224.0419122,11.9271010
2023-09-13 16:59:43.500,24.3242692,17.7786742,11.4446449,1.3121449,1.3014448,17.4301505,1495.2576090,28213.3635908,11.9210387
2023-09-13 16:59:44.000,24.2997095,17.7821114,11.4370084,1.3045084,1.2938706,17.4094184,1495.2447027,28182.7306435,11.9044904
2023-09-13 16:59:44.500,24.2894195,17.7815036,11.4260894,1.2935894,1.2830407,17.4016039,1495.2338062,28171.1756830,11.8986255
2023-09-13 16:59:45.000,24.2699182,17.7817028,11.4265245,1.2940245,1.2834722,17.3862177,1495.2170403,28148.4335380,11.8868771
2023-09-13 16:59:45.500,24.3174208,17.7907330,11.4411027,1.3086027,1.2979315,17.4196554,1495.2830575,28197.8853903,11.9104462
2023-09-13 16:59:46.000,24.3230969,17.7914838,11.4481257,1.3156257,1.3048973,17.4237887,1495.2901713,28203.9980932,11.9134616
2023-09-13 16:59:46.500,24.3262546,17.7922551,11.4377443,1.3052443,1.2946005,17.4259409,1495.2948219,28207.1777497,11.9148867
2023-09-13 16:59:47.000,24.2548559,17.7955600,11.4238410,1.2913410,1.2808106,17.3685339,1495.2399531,28122.3295022,11.8704330
2023-09-13 16:59:47.500,24.2460221,17.7948653,11.4246240,1.2921240,1.2815872,17.3618997,1495.2303158,28112.5197265,11.8655378
2023-09-13 16:59:48.000,24.2812297,17.7950236,11.4329649,1.3004649,1.2898601,17.3894450,1495.2620746,28153.2430601,11.8865005
2023-09-13 16:59:48.500,24.2638651,17.7932103,11.4408207,1.3083207,1.2976518,17.3765913,1495.2420590,28134.2394813,11.8771451
2023-09-13 16:59:49.000,24.2237397,17.7938896,11.4372723,1.3047723,1.2941324,17.3448353,1495.2082161,28087.2909523,11.8528202
2023-09-13 16:59:49.500,24.2179901,17.7988087,11.4255737,1.2930737,1.2825292,17.3382504,1495.2158238,28077.5648597,11.8467006
2023-09-13 16:59:50.000,24.2493911,17.7996465,11.4233452,1.2908452,1.2803188,17.3625190,1495.2458088,28113.4484477,11.8649761
2023-09-13 16:59:50.500,24.2654017,17.7989875,11.4315504,1.2990504,1.2884571,17.3753520,1495.2584055,28132.4209517,11.8749191
2023-09-13 16:59:51.000,24.2927343,17.7957336,11.4377084,1.3052084,1.2945649,17.3981674,1495.2742104,28166.1392847,11.8930061
2023-09-13 16:59:51.500,24.3269221,17.7900588,11.4298577,1.2973577,1.2867782,17.4273990,1495.2895344,28209.3241847,11.9164326
2023-09-13 16:59:52.000,24.3549163,17.7870503,11.4221160,1.2896160,1.2790997,17.4506476,1495.3063607,28243.6684326,11.9347345
2023-09-13 16:59:52.500,24.3365632,17.7852780,11.4234613,1.2909613,1.2804340,17.4369972,1495.2854631,28223.4931033,11.9247345
2023-09-13 16:59:53.000,24.3279851,17.7837407,11.4305376,1.2980376,1.2874525,17.4309171,1495.2739440,28214.5059668,11.9204701
2023-09-13 16:59:53.500,24.3510001,17.7817692,11.4355435,1.3030435,1.2924177,17.4498175,1495.2892796,28242.4314009,11.9352981
2023-09-13 16:59:54.000,24.3333508,17.7811665,11.4338775,1.3013775,1.2907652,17.4362214,1495.2720172,28222.3385032,11.9250744
2023-09-13 16:59:54.500,24.3185859,17.7813555,11.4281229,1.2956229,1.2850576,17.4245544,1495.2593209,28205.0957919,11.9161301
2023-09-13 16:59:55.000,24.3117316,17.7833627,11.4272899,1.2947899,1.2842314,17.4183232,1495.2584849,28195.8920844,11.9109537
2023-09-13 16:59:55.500,24.3447354,17.7829694,11.4279645,1.2954645,1.2849004,17.4443915,1495.2867410,28234.4146887,11.9308773
2023-09-13 16:59:56.000,24.3357558,17.7785618,11.4310884,1.2985884,1.2879989,17.4392168,1495.2672844,28226.7570462,11.9279006
2023-09-13 16:59:56.500,24.3190594,17.7769275,11.4325139,1.3000139,1.2894128,17.4268060,1495.2482147,28208.4126046,11.9188142
2023-09-13 16:59:57.000,24.2997585,17.7811563,11.4286708,1.2961708,1.2856010,17.4098637,1495.2421083,28183.3838102,11.9049969
2023-09-13 16:59:57.500,24.2920612,17.7819786,11.4290198,1.2965198,1.2859472,17.4034747,1495.2374413,28173.9430711,11.8999603
2023-09-13 16:59:58.000,24.3094242,17.7840726,11.4293462,1.2968462,1.2862709,17.4162107,1495.2583314,28192.7725908,11.9092031
2023-09-13 16:59:58.500,24.3344991,17.7846396,11.4310974,1.2985974,1.2880078,17.4356471,1495.2820850,28221.4985308,11.9238787
2023-09-13 16:59:59.000,24.3718568,17.7751860,11.4300773,1.2975773,1.2869960,17.4689935,1495.2904618,28270.7449669,11.9512794
2023-09-13 16:59:59.500,24.3854437,17.7716520,11.4227074,1.2902074,1.2796863,17.4811687,1495.2931490,28288.7208947,11.9612701
2023-09-13 17:00:00.000,24.3885709,17.7709932,11.4154486,1.2829486,1.2724867,17.4839066,1495.2940819,28292.7616578,11.9634623
2023-09-13 17:00:00.500,24.3433024,17.7730615,11.4176022,1.2851022,1.2746227,17.4474824,1495.2593564,28238.9520820,11.9353108
2023-09-13 17:00:01.000,24.3650812,17.7737459,11.4300022,1.2975022,1.2869215,17.4642870,1495.2806771,28263.7874765,11.9480071
2023-09-13 17:00:01.500,24.3632224,17.7747264,11.4367572,1.3042572,1.2936215,17.4624089,1495.2817049,28261.0171574,11.9463977
2023-09-13 17:00:02.000,24.3535203,17.7741544,11.4289847,1.2964847,1.2859123,17.4550369,1495.2714709,28250.1208913,11.9408759
2023-09-13 17:00:02.500,24.3455734,17.7739808,11.4173138,1.2848138,1.2743366,17.4488743,1495.2637742,28241.0111129,11.9361712
2023-09-13 17:00:03.000,24.3350589,17.7768560,11.4151640,1.2826640,1.2722043,17.4393982,1495.2619395,28227.0156765,11.9283333
2023-09-13 17:00:03.500,24.3354116,17.7776017,11.4204924,1.2879924,1.2774893,17.4393569,1495.2642919,28226.9582794,11.9281657
2023-09-13 17:00:04.000,24.3161204,17.7790164,11.4284014,1.2959014,1.2853337,17.4236129,1495.2510118,28203.6981101,11.9159173
2023-09-13 17:00:04.500,24.2825091,17.7822493,11.4292380,1.2967380,1.2861636,17.3958647,1495.2296825,28162.6956282,11.8941125
2023-09-13 17:00:05.000,24.3132981,17.7784239,11.4235111,1.2910111,1.2804833,17.4216504,1495.2468766,28200.7947486,11.9145292
2023-09-13 17:00:05.500,24.3148828,17.7781635,11.4153365,1.2828365,1.2723754,17.4230064,1495.2474670,28202.7956507,11.9155802
2023-09-13 17:00:06.000,24.3128674,17.7792258,11.3835982,1.2510982,1.2408959,17.4209799,1495.2479446,28199.7940908,11.9136670
2023-09-13 17:00:06.500,24.3058669,17.7840369,11.3623242,1.2298242,1.2197954,17.4134480,1495.2539909,28188.6693451,11.9068066
